question_id,answer_filename,answer_text,answer_correct,source,label
00043_29963,M2_1_04_00043_29963_A.png,"작년의 남학생 수를 $x$명, 여학생 수를 $y$명이라 하자. 올해는 작년에 비해 남학생 수가 $ 4 \\% $ 증가하였고, 여학생 수는 $ 2 \\% $ 감소하여 전체적으로는 $9$명 늘었으므로 $ \\frac{4}{100} x-\\frac{2}{100} y=9 \\Rightarrow 4 x-2 y=900 $ $ \\Rightarrow 2 x-y=450 $ …… ㉠ 또, 올해는 작년에 비해 남학생 수가 $ 4 \\% $ 증가하였고, 여학생 수는 $ 2 \\% $ 감소하여 총 $1059$명이 되었다고 하므로 $ \\frac{104}{100} x+\\frac{98}{100} y=1059 $ $ \\Rightarrow 52 x+49 y=52950 $……㉡ ㉠, ㉡을 연립하여 풀면 $ x=500, y=550 $ 따라서 올해의 남학생 수는 $ \\frac{104}{100} \\times 500=520 $(명), 올해의 여학생 수는 $ \\frac{98}{100} \\times 550=539 $(명)이다.","남학생 : $520$명, 여학생 : $539$명",111.수학 과목 문제생성 데이터,validation
00043_29990,M2_1_04_00043_29990_A.png,"이겼을 때의 점수를 $ x $ 점, 무승부일 때의 점수를 $ y $ 점이라고 하면 A팀 점수 : $ 4 x+y=17 \\ldots . $. (ㄱ) C팀 점수 : $ 2 x+2 y=10 \\ldots \\ldots $ (ㄴ) (ㄱ), (ㄴ)을 연립하여 풀면 $ x=4, y=1 $ 따라서 1 승 1 무 3 패인 $ \\mathrm{E} $ 팀의 승점은 $ 1 \\times 4+1 \\times 1=5 $ (점)",⑤,111.수학 과목 문제생성 데이터,validation
00043_30021,M2_1_04_00043_30021_A.png,"정답 수를 $x$개, 오답 수를 $y$개, 무응답 수를 $z$개라 하면, 작년 : $ 30+4 x-y=84, \\quad 4 x-y=54  \\dots\\dots$㉠ 올해 : $ 5 x+2 z=93  \\dots\\dots$㉡ 전체 문항 수 $ \\rightarrow x+y+z=30  \\dots\\dots$㉢ ㉠$+$㉢을 하면  $ 5 x+z=84  \\dots\\dots$㉣ ㉡$-$㉣을 하면 $ z=9 $ 따라서 무응답 수는 $9$개이다.",$9$개,111.수학 과목 문제생성 데이터,validation
00043_30026,M2_1_04_00043_30026_A.png,"큰 수를 $x,$ 작은 수를 $y$라 하면, $ \\begin{array}{l}\\left\\{\\begin{array}{l}x+y=352 \\\\ x=10 y+11\\end{array}\\right. \\\\ \\therefore x=321, \\quad y=31\\end{array} $ 따라서 큰 수는 $321,$ 작은 수는 $31$이다.","큰 수 : $321,$ 작은 수 : $31$",111.수학 과목 문제생성 데이터,validation
00043_30031,M2_1_04_00043_30031_A.png,"튤립 한 송이의 가격을 $ x $ 원, 백합 한 송이의 가격을 $ y $ 원이라 하면 $ \\left\\{\\begin{array}{l}8 x+5 y=12400 \\\\ y=x+400\\end{array}\\right. \\\\   \\therefore x=800, y=1200 \\\\ $따라서 튤립 $5$송이와 백합 $2$송이의 가격은 $ 800 \\times 5+1200 \\times 2=6400 $(원)",②,111.수학 과목 문제생성 데이터,validation
00043_30040,M2_1_04_00043_30040_A.png,따라서 만들어지는 정사각형은 $6$개이다.,"$6$  정삼각형을 $ x $ 개, 정사각형을 $ y $ 개 만든다고 하면 \\[ \\begin{array}{l} \\left\\{\\begin{array}{l} x+y=10 \\\\ 3 x+4 y=36 \\end{array}\\right. \\\\ \\therefore x=4, y=6 \\end{array} \\]",111.수학 과목 문제생성 데이터,validation
00043_30042,M2_1_04_00043_30042_A.png,"어른의 수를 $ x $ 명, 어린이의 수를 $ y $ 명이라 하면 \\[\\left\\{\\begin{array}{l} x+y=12 \\\\ 1200 x+800 y=11200 \\end{array}\\right.\\] 두 식을 연립하여 풀면 $ x=4, y=8 $ 따라서 어른은 $4$ 명, 어린이는 $8$ 명이 미술관에 들어간다.","어른 : $4$명, 어린이 : $8$ 명",111.수학 과목 문제생성 데이터,validation
00043_30060,M2_1_04_00043_30060_A.png,"걸어간 거리를$x \\mathrm{~km}$, 달려간 거리를 $y \\mathrm{~km}$라 하면  $\\left\\{\\begin{array}{l}x+y=5 \\\\ \\frac{x}{4}+\\frac{y}{6}=1\\end{array}\\right.$ , 즉 $\\left\\{\\begin{array}{l}x+y=5 \\\\ 3 x+2 y=12\\end{array}\\right.$ $\\therefore x=2, y=3$  따라서 견우가 달려간 거리는 $3 \\mathrm{~km}$이다.",$3 \\mathrm{~km}$,111.수학 과목 문제생성 데이터,validation
00043_30278,M2_1_04_00043_30278_A.png,"진홍이가 걷는 속력을 시속 $ x \\mathrm{~km} $, 자동차의 속력을 시속 $ y \\mathrm{~km} $ 라고 하자. 갈 때는 $1$ 시간 걷고, $1$ 시간 자동차를 타서 $ 90 \\mathrm{~km} $ 를 움직였으므로 $ x+y=90 \\ldots \\ldots $ ㉠ 올 때는 $ \\frac{1}{2} $ 시간 자동차를 타고, $5$ 시간 걸어서 $ 90 \\mathrm{~km} $ 를 움직였으므로 $ 5 x+\\frac{1}{2} y=90 \\ldots \\ldots $  ㉡ ㉠, ㉡을 연립하여 풀면 $ x=10, y=80 $ 따라서 진홍이는 시속 $ 10 \\mathrm{~km} $ 로 걸었다.",시속 $10 \\mathrm{~km}$,111.수학 과목 문제생성 데이터,validation
00043_30292,M2_1_04_00043_30292_A.png,"수정, 수영이가 걷는 속력을 각각 분속 $ x \\mathrm{~m}, y \\mathrm{~m} $라 하자. 수정이가 $ 300 \\mathrm{~m} $를 걷는 동안 수영이는 $ 200 \\mathrm{~m} $를 걸으므로 $ x: y=300: 200  \\Rightarrow  200 x=300 y  \\Rightarrow  2 x=3 y $ …… ㉠ 또, 수정, 수영이가 $ 1200 \\mathrm{~m} $ 떨어진 지점에서 서로 마주보고 걸어서 $12$분 만에 만났으므로 $12x+12y=1200 \\Rightarrow x+y=100$ ……㉡ ㉠, ㉡을 연립하여 풀면 $x=60$, $y=40$ 따라서 수정이의 속력이 분속 $ 60 \\mathrm{~m} $이므로 $1$분 동안 걸은 거리는 $ 60 \\mathrm{~m} $이다.",①,111.수학 과목 문제생성 데이터,validation
00043_30299,M2_1_04_00043_30299_A.png,"성민이의 속력을 분속 $ x \\mathrm{~m} $, 지아의 속력을 분속 $ y \\mathrm{~m} $ 라 하자. 같은 방향으로 돌 때, 성민이가 $2$ 분 먼저 출발하여 성민이가 출발한 지 $10$ 분 후에 만 나므로 성민이가 움직인 거리는 $ 10 x \\mathrm{~m} $ 이고, 지아는 $2$ 분 후에 출발했으므로 움직인 거리는 $ 8 y \\mathrm{~m} $ 가 된다. 움직인 거리의 차가 호수의 둘레의 길이와 같으므로 \\[ 10 x-8 y=1000 \\ldots . . . \\text {㉠} \\] 또, 반대 방향으로 돌 때, 지아가 $1$ 분 먼저 출발하여 지아가 출발한 지 $4$ 분 후에 만나므로 성민이는 $3$ 분 동안 움직인 것이므로 움직인 거리는 $ 3 x   \\mathrm{m} $, 지아는 $4$분 동안 움직인 것이므로 움직인 거리는 $ 4 y \\mathrm{~m} $ 가 된다. 움직인 거리의 합은 호수의 둘레의 길이와 같으므로 \\[ 3 x+4 y=1000 \\ldots \\ldots . .㉡ \\] (), ()을 연립하여 풀면 $ x=\\frac{375}{2}, y=\\frac{875}{8} $ 따라서 성민이의 속력은 분속 $ \\frac{375}{2} \\mathrm{~m} $, 지아의 속력은 분속 $ \\frac{875}{8} \\mathrm{~m} $ 이다.","성민 : 분속 $ \\frac{375}{2} \\mathrm{~m} $, 지아 : 분속 $ \\frac{875}{8} \\mathrm{~m} $",111.수학 과목 문제생성 데이터,validation
00043_30336,M2_1_04_00043_30336_A.png,"수아의 속력을 분속 $ x $, 효리의 속력을 분속 $ y $ 라고 하고, 두 사람이 출발 후 만날 때까지 걸린 시간을 $ t $ 분이라 하자. 수아가 $ t $ 분 동안 간 거리와 효리가 12 분 동안 간 거리가 같으므로 $ x t=12 y $ 효리가 $ t $ 분 동안 간 거리와 수아가 3 분 동안 간 거리와 같으므로 $ y t=3 x $ (1)에서 $ t=\\frac{12 y}{x} $ (2)에서 $ t=\\frac{3 x}{y} $ \\[ \\begin{array}{l} \\therefore \\frac{3 x}{y}=\\frac{12 y}{x} \\Rightarrow x^{2}=4 y^{2}=(2 y)^{2} \\\\ \\Rightarrow x=2 y \\end{array} \\] 따라서 수아의 속력은 효리의 속력의 2 배이다.",2배,111.수학 과목 문제생성 데이터,validation
00043_30345,M2_1_04_00043_30345_A.png,"열차의 길이를 $x m$, 열차가 초속 $y m$로 달린다고 하면, $ \\begin{array}{l}\\left\\{\\begin{array}{l}x+1600=70 y \\\\ x+640=30 y\\end{array}\\right. \\\\ \\therefore x=80,  y=24\\end{array} $ 따라서 열차의 길이는 $80m$이다.",$80 m$,111.수학 과목 문제생성 데이터,validation
00043_30374,M2_1_04_00043_30374_A.png,"국어 점수를 $ x $ 점, 수학 점수를 $ y $ 점이라 하면$ \\left\\{\\begin{array}{l}y=x+5 \\\\ \\frac{x+y+80}{3}=85\\end{array}\\right. $\\[ \\therefore x=85, y=90 \\] 따라서 수학 점수는 90 점이다.",$90$점,111.수학 과목 문제생성 데이터,validation
00043_30383,M2_1_04_00043_30383_A.png,"$ 12 \\% $ 의 소금물의 양을 $ x \\mathrm{~g}, 10 \\% $ 의 소금물의 양을 $ y \\mathrm{~g} $ 이라 하면  $ \\left\\{\\begin{array}{l}x+300=y \\\\ \\frac{12}{100} x+\\frac{9}{100} \\times 300=\\frac{10}{100} y\\end{array}\\right. $, 즉 $ \\left\\{\\begin{array}{l}y=x+300 \\\\ 5 y=6 x+1350\\end{array}\\right. $ $ \\therefore x=150, y=450 $ 따라서 $ 10 \\% $ 의 소금물의 양은 $ 450 \\mathrm{~g} $ 이다.",$ 450 \\mathrm{~g} $,111.수학 과목 문제생성 데이터,validation
00043_30384,M2_1_04_00043_30384_A.png,"따라서 더 넣은 소금의 양은 $40 \\mathrm{~g}$ 이고, $5 \\%$ 의 소금물에 들어 있는 소금의 양은 \\[ \\frac{5}{100} \\times 160=8(\\mathrm{~g}) \\]","\\[ 40 g, 8 g \\]  $5 \\%$ 의 소금물의 양을 $x \\mathrm{~g}$, 더 넣은 소금의 양을 $y \\mathrm{~g}$ 이라 하면 \\[ \\begin{array}{l} \\left\\{\\begin{array}{l} x+y=200 \\\\ \\frac{5}{100} x+y=\\frac{24}{100} \\times 200 \\end{array}\\right. \\\\ \\therefore x=160, y=40 \\end{array} \\text { 즉 }\\left\\{\\begin{array}{l} x+y=200 \\\\ x+20 y=960 \\end{array}\\right. \\]",111.수학 과목 문제생성 데이터,validation
00043_30429,M2_1_04_00043_30429_A.png,"금이 $ 70\\% $포함된 합금의 양을 $x g$, 금이 $ 85\\% $포함된 합금의 양을 $y g$이라 하면금이 $ 70\\% $포함된 합금과 $ 85\\% $ 포함된 합금을 섞어서 합금 $600g$을 만들므로 $x+y=600 \\cdots \\cdots$  $㉠$ 그런데 금을 섞어서 만든 합금은 금이 $ 80\\% $이므로$ \\frac{70}{100} x+\\frac{85}{100} y=\\frac{80}{100} \\times 600   \\Rightarrow  14x+17y=9600 \\cdots \\cdots ㉡$ $㉠$, $㉡$을 연립하여 풀면 $x=200$, $y=400  \\therefore $  $y‒x=200$",④,111.수학 과목 문제생성 데이터,validation
00043_30431,M2_1_04_00043_30431_A.png,"구리와 아연의 비가 $2:1$인 합금 $A$, 구리와 아연의 비가 $4:3$인 합금 $B$를 다음 표와 같이 정리하자. <table border> <tbody> <tr> <td>합금</td> <td>구리</td> <td>아연</td> <td>합계</td> </tr> <tr> <td>$A$</td> <td>$2a$</td> <td>$a$</td> <td>$3a$</td> </tr> <tr> <td>$B$</td> <td>$4b$</td> <td>$3b$</td> <td>$7b$</td> </tr> <tr> <td>$A+B$</td> <td>$2a+4b$</td> <td>$a+3b$</td> <td>$3a+7b$</td> </tr> </tbody> </table> $A+B$의 구리와 아연의 비가 $9:5$인 합금을 만들므로$(2a+4b):(a+3b)=9:5$ 에서 $10a+20b=9a+27b∴ a‒7b=0 …… ㉠$ 또, $A+B$의 무게는 $280g$ 이므로 $3a+7b=280 ……㉡$ $㉠$, $㉡$을 연립하여 풀면 $a=70$, $b=10$ 따라서 합금 $A$의 무게는 $3a=3×70=210 (g)$이다.",$210g$,111.수학 과목 문제생성 데이터,validation
00043_30442,M2_1_04_00043_30442_A.png,"합금 A의 양을 $x g$, 합금 B의 양을 $y g$이라 하면 $ \\left\\{\\begin{array}{l}\\frac{50}{100} x+\\frac{25}{100} y=7 \\\\ \\frac{20}{100} x+\\frac{20}{100} y=4\\end{array}\\right. $  $ \\therefore x=8, y=12 $  따라서 A는 $8 kg$, B는 $12 kg$을 녹여야 한다.","합금 A의 양 : $8 kg$, 합금 B의 양 : $12 kg$",111.수학 과목 문제생성 데이터,validation
00043_30443,M2_1_04_00043_30443_A.png,"공기 중에서 금속 $ \\mathrm{C} $에 섞여 있는 금속 $ \\mathrm{A}, \\mathrm{B} $ 의 무게를 각각 $ x \\mathrm{~g}, y \\mathrm{~g} $ 이라 하면 $ x+y=143 \\cdots \\cdots $ ㉠  물 속에서 금속 A는 $ \\frac{25-15}{25}=\\frac{2}{5} $만큼, 금속 B는 $ \\frac{21-18}{21}=\\frac{1}{7} $만큼 가벼워지므로 $ \\frac{2}{5} x+\\frac{1}{7} y=143-102 $. 즉 $ 14 x+5 y=1435 \\cdots \\cdots $ ㉡ ㉠, ㉡을 연립하여 풀면 $x=80, y=63$ $ \\therefore $ 금속 $ \\mathrm{A} $ 의 무게 : $ 80 \\mathrm{~g} $, 금속 $ \\mathrm{B} $ 의 무게 : $ 63 \\mathrm{~g} $","금속 $ \\mathrm{A} $ 의 무게 : $ 80 \\mathrm{~g} $, 금속 $ \\mathrm{B} $ 의 무게 : $ 63 \\mathrm{~g} $",111.수학 과목 문제생성 데이터,validation
00041_35683,M2_1_05_00041_35683_A.png,"$y$절편이 $3$이므로 $a-1=3  \\therefore a=4 $ $y=4x+3$의 그래프는 두 점 $(0, 3)$, $(2, 11)$을 지나므로 다음 그림과 같다. 일차함수 $y=ax+b$의 $y$절편은 $b$이다.",$a=4$,111.수학 과목 문제생성 데이터,validation
00041_35696,M2_1_05_00041_35696_A.png,"두 직선의 식에 각각 $ x=1, y=2 $ 를 대입하면 \\[ a-4 b+1=0,3 a+2 b-11=0 \\] 이를 연립하여 풀면 $ a=3, b=1 $ 따라서, 기울기가 $ 3, y $ 절편이 $4$ 인 직선의 방정식은 $ y=3 x+4 $ 이다. 두 직선의 식에 각각 $ x=1, y=2 $ 를 대입한다.",\\[ y=3 x+4 \\],111.수학 과목 문제생성 데이터,validation
00041_35704,M2_1_05_00041_35704_A.png,"$ 3 x-5 y-10=0 $ 을 $ y $ 에 관하여 풀면 $ y=\\frac{3}{5} x-2 $ ① 기울기가 $ \\frac{3}{5} $ 이므로 $ 3 x=5 y+1 $, 즉 $ y=\\frac{3}{5} x-\\frac{1}{5} $ 의 그래프와 평행하다. ② $ y=0 $ 을 대입하면 $ x=\\frac{10}{3} $ 이므로 $ x $ 절편은 $ \\frac{10}{3} $ 이고, $ y $ 절편은 -2 이다. ③ $ x=5 $ 를 대입하면 $ y=\\frac{3}{5} \\times 5-2=1 $ 이므로 점 $ (5,1) $ 을 지난다. ④ 기울기가 양수이므로 $ x $ 의 값이 증가하면 $ y $ 의 값도 증가한다. ⑤ $ y=\\frac{3}{5} x $ 의 그래프를 $ y $ 축의 방향으로 $-2$ 만큼 평행이동한 그래프이다. 주어진 일차방정식을 $y$에 관하여 푼다.",⑤,111.수학 과목 문제생성 데이터,validation
00041_35730,M2_1_05_00041_35730_A.png,$y=3$은 $x$축에 평행한 직선의 방정식이다.  $y=k(k\\neq0)$꼴의 직선의 방정식은 $x$축에 평행하다.,$x$,111.수학 과목 문제생성 데이터,validation
00041_35758,M2_1_05_00041_35758_A.png,"① $ \\left\\{\\begin{array}{l}y=-\\frac{1}{2} x+\\frac{3}{2} \\\\ y=-\\frac{1}{2} x+\\frac{3}{4}\\end{array}\\right. $에서 기울기가 같고 $y$절편이 다르므로 해가 없다.  ② $  \\left\\{\\begin{array}{l}y=3 x-2 \\\\ y=3 x-2\\end{array}\\right. $에서 두 식이 일치하므로 해가 무수히 많다.  ③ $ \\left\\{\\begin{array}{l}y=x-\\frac{3}{2} \\\\ y=x-\\frac{3}{2}\\end{array}\\right. $ 에서 두 식이 일치하므로 해가 무수히 많다.  ④ $ \\left\\{\\begin{array}{l}y=\\frac{3}{2} x-3 \\\\ y=\\frac{3}{2} x-3\\end{array}\\right. $ 에서 두 식이 일치하므로 해가 무수히 많다.  ⑤ $ \\left\\{\\begin{array}{l}y=\\frac{2}{3} x-\\frac{4}{3} \\\\ y=\\frac{2}{3} x-\\frac{4}{3}\\end{array}\\right. $ 에서 두 식이 일치하므로 해가 무수히 많다.  기울기가 다른 두 직선은 교점이 한 개, 기울기가 같은 두 직선은 일치하거나 평행하다.",①\\,111.수학 과목 문제생성 데이터,validation
00041_35775,M2_1_05_00041_35775_A.png,"해가 무수히 많으므로 두 직선이 일치한다. 즉, 기울기와 $ y $ 절편이 같으므로 $ a=-1, b=-\\frac{1}{2} $ 이다.  연립방정식의 해가 무수히 많으므로 두 일차방정식의 그래프는 일치한다.","$ a=-1, b=-\\frac{1}{2} $",111.수학 과목 문제생성 데이터,validation
00041_37964,M2_1_05_00041_37964_A.png,"조건을 만족하는 일차함수를 $ f(x)=a x+b $ 라 하면 \\[ f\\{3]=1 \\text { 에서 } 3 a+b=1 \\ldots \\text { ㉠ } \\] \\[ f[-1]=-1 \\text { 에서 }-a+b=-1 \\ldots \\text { ㉡ } \\] ㉠ 과 ㉡을 연립하여 풀면 $ a=\\frac{1}{2}, b=-\\frac{1}{2} $ 이므로 조건을 만족하는 일차함수는 $ f(x)=\\frac{1}{2} x-\\frac{1}{2} $ \\[ f[-5]=-\\frac{5}{2}-\\frac{1}{2}=-3 \\]    일차함수는 $ f(x)=a x+b[a \\neq 0] $ 의 꼴이어야 한다.",$‒3$,111.수학 과목 문제생성 데이터,validation
00041_37965,M2_1_05_00041_37965_A.png,$ y=a x $ 에서 $ a $ 의 절댓값이 클수록 $ y $ 축에 가까운 직선이 되므로 $ y $ 축에 가까운 것부터 순서대로 나열하면 (ㄴ)$-$(ㄹ)$-$(ㄱ)$-$(ㅁ)$-$(ㄷ)이다. $ y=a x $ 에서 $ a $ 의 절댓값이 클수록 $ y $ 축에 가까운 직선이 된다.,(ㄴ)$-$(ㄹ)$-$(ㄱ)$-$(ㅁ)$-$(ㄷ),111.수학 과목 문제생성 데이터,validation
00041_37999,M2_1_05_00041_37999_A.png,"$ y=-\\frac{2}{3} x+2 $ 의 $ x $ 절편이 3 이므로 두 그래프는 점 $ [3,0] $ 에서 만난다. 즉 $ y=\\frac{2}{3} x+a $ 에 $ [3,0] $ 을 대입하면 $ 0=\\frac{2}{3} \\times 3+a \\quad \\therefore a=-2 $ $x$축 위에서 만나므로 $x$ 절편이 같다.",$-2$,111.수학 과목 문제생성 데이터,validation
00041_38000,M2_1_05_00041_38000_A.png,"$ y=3 x-3 $ 에서 $ x $ 절편은 $ 1, y=2 x+1 $ 에서 $ y $ 절편은$ 1$ 이므로 $ a=-\\frac{\\text {( y 절편 )}}{\\text { ( x 절편 )}}=-\\frac{1}{1}=-1 $ $ b=1  \\therefore a+b=-1+1=0 $    일차함수 $y=ax+b$에서 $ a=-\\frac{\\text {( y 절편 )}}{\\text { ( x 절편 )}}  b=(y절편)$이다.",$0$,111.수학 과목 문제생성 데이터,validation
00041_38013,M2_1_05_00041_38013_A.png,"① $ (1, a+b) $   를 지난다. ② $x$의 값이  $ 1 $만큼 증가할 때, y의 값은 a만큼 증가한다.  ④ $x$절편은 $ -\\frac{b}{a} $이다. ⑤  $ a<0 , b>0 $이다.    두 일차함수의 그래프는 기울기가 같고, y절편이 다르면 평행하다.",③,111.수학 과목 문제생성 데이터,validation
00041_38032,M2_1_05_00041_38032_A.png,"주어진 일차함수의 그래프의 기울기가 $ \\frac{3}{2} $ 이고, 점 $ (0,-1) $ 을 지나므로 $ y $ 절편은 $-1$ 이다. $ \\therefore y=\\frac{3}{2} x-1 $ $ x $ 절편이 $-2$ 이고, $ y $ 절편이 $3$ 인 일차함수의 그래프의 기울기는 $ -\\frac{3}{-2}=\\frac{3}{2} $ 이다.",$ y=\\frac{3}{2} x-1 $,111.수학 과목 문제생성 데이터,validation
00041_38033,M2_1_05_00041_38033_A.png,"일차함수 $ y=\\frac{2}{3} x-4 $ 의 그래프와 평형하므로 기울기는 $ \\frac{2}{3} $ 이고, 점 $ (0,2) $ 를 지나므로 $ y $ 절편은 $2$ 이다. 따라서 구하는 일차함수의 식은 $ y=\\frac{2}{3} x+2 $ 이다.  점 $ (0,2) $를 지나는 직선은 $y$절편이 $2$이다.",$ y=\\frac{2}{3} x+2 \\\\ $,111.수학 과목 문제생성 데이터,validation
00041_38038,M2_1_05_00041_38038_A.png,"기울기가 $1$ 인 일차함수의 식 $ y=x+b $ 에 점 $ \\{1,2\\} $ 를 대입하면 $ 2=1+b \\quad: b=1 $ 따라서 구하는 일차함수의 식은 $ y=x+1 $ 이다. 두 점 $ \\left(x_{1}, y_{1}\\right],\\left[x_{2}, y_{2}\\right] $ 의 중점은 $ \\left(\\frac{x_{1}+x_{2}}{2}, \\frac{y_{1}+y_{2}}{2}\\right) $ 이다.","$y=x+1$ $ \\overline{\\mathrm{AB}} $ 의 중점은 $ \\left(\\frac{-3+(-1)}{2}, \\frac{0+(-2)}{2}\\right)=\\{-2,-1] $ 이고, $ \\overline{\\mathrm{CD}} $ 의 중점은 $ \\left(\\frac{-2+4}{2}, \\frac{1+3}{2}\\right)=\\{1,2] $ 이므로 두 점 $ [-2,-1],\\{1,2] $ 를 지나는 직선의 기울기는 $ \\frac{2-[-1]}{1-[-2]}=1 $ 이다.",111.수학 과목 문제생성 데이터,validation
00041_38047,M2_1_05_00041_38047_A.png,"주어진 그래프의 기울기는 $‒\\frac{‒2}{2}=1$이므로 구하고자 하는 일차함수의 식을 $y=x+b$라 하면 이 직선은 점 $(‒1, 2)$를 지나므로 $2=‒1+b$, $b=3 \\therefore y=x+3$  그래프의 $x$절편, $y$절편을 이용하여 $y=ax+b$의 기울기 $a$의 값을 구한다.",⑤,111.수학 과목 문제생성 데이터,validation
00041_38048,M2_1_05_00041_38048_A.png,"$y=‒2x‒4$의 $x$절편이 $‒2$이므로, $x$절편이 $‒2$이고, $y$절편이 $‒3$인 일차함수의 기울기는 $‒\\frac{3}{2}$이다. 따라서 구하는 일차함수의 식은 $y=‒\\frac{3}{2}x‒3$이다.  $x$축 위에서 만나면 $x$절편이 같다.",$y=‒\\frac{3}{2}x‒3$,111.수학 과목 문제생성 데이터,validation
00041_38466,M2_1_05_00041_38466_A.png,따라서 구하는 일차방정식의 그래프는 ③이다.  일차방정식 $ 2 x+3 y-18=0 $ 의 $ x $ 절편과 $ y $절편을 구해 본다.,"일차방정식 $ 2 x+3 y-18=0 $ 에서 $ y=0 $ 이면 $ 2 x-18=0, x=9 $ 이므로 $ x $ 절편은 $9$ 이고, $ x=0 $이면 $ 3 y-18=0, \\quad y=6 $이므로 $y$절편은 $6$이다.",111.수학 과목 문제생성 데이터,validation
00041_38477,M2_1_05_00041_38477_A.png,"일차방정식 $ a x+b y-3=0 $ 의 그래프가 $ x $ 축에 평행하고, 제 $3$,$4$ 사분면을 지나려면 다음과 같이 $ y=q[q<0] $ 의 꼴이어야 한다. 즉, $a x+b y-3=0$에서  $a=0, b y-3=0, y=\\frac{3}{b}<0 $ $\\therefore b<0$ $ x $ 축에 평행한 직선은 $ y $ 의 값이 일정하므로 $ y=q $ 의 꼴을 갖는다.",④,111.수학 과목 문제생성 데이터,validation
00041_38510,M2_1_05_00041_38510_A.png,"연립방정식 $ \\left\\{\\begin{array}{l}x-y=-1 \\quad \\ldots \\ldots  ㉠  \\\\ x+2 y=8 \\quad \\ldots \\ldots㉡\\end{array}\\right. $에서$㉠$을 $y$에 관하여 풀면 $ -y=-x-1, \\quad y=x+1 $이므로 기울기는$ 1, y$절편도 $1$이고, $㉡$을 $y$에 관하여 풀면 $ 2 y=-x+8, \\quad y=-\\frac{1}{2} x+4 $이므로 기울기는$ -\\frac{1}{2} $, $y$절편은 $4$이다. 따라서 $㉠$과 $㉡$을 다음 그림과 같이 한 좌표평면 위에 그려 보면 교점의 좌표는 $(2, 3)$이다. 그러므로 이 연립방정식의 해는 $ x=2, \\quad y=3 $이다. 기울기와 $y$절편을 이용하여 각각의 직선의 방정식의 그래프를 그려 교점의 좌표를 찾는다.","$ x=2, \\quad y=3 $",111.수학 과목 문제생성 데이터,validation
00041_38516,M2_1_05_00041_38516_A.png,"두 그래프의 교점의 좌표가 $ (3,2) $ 이므로 $ x=3, y=2 $ 을 $ a x+y=5 $ 에 대입하면 $ 3 a+2=5 $ \\[ \\therefore a=1 \\] 또, $ x=3, y=2 $ 을 $ x+b y=1 $ 에 대입하면 $ 3+2 b=1 $ \\[ \\therefore b=-1 \\] \\[ \\therefore a+b=1+[-1]=0 \\]    두 그래프의 교점은 연립방정식의 해와 같다.",③,111.수학 과목 문제생성 데이터,validation
00041_38526,M2_1_05_00041_38526_A.png,"두 직선 $ x-2 y=4,2 x+y=3 $ 의 교점의 좌표는 연립방정식 $ \\left\\{\\begin{array}{l}x-2 y=4 \\\\ 2 x+y=3\\end{array}\\right. $ 의 해와 같으므로 이 연립방정식을 풀면 $ x=2, y=-1 $ 이다. 따라서 점 $ (2,-1) $ 을 지나 $ x $ 축에 평행한 직선의 방정식은 $ y=-1 $ 이다.  점 $ (p, q) $ 를 지나 $ x $ 축에 평행한 직선의 방정식은 $ y=q $ 이다.",③,111.수학 과목 문제생성 데이터,validation
00041_38545,M2_1_05_00041_38545_A.png,"형과 동생의 그래프가 나타내는 식을 구하면 형의 그래프는 두 점 $ (0,0),(3,36) $ 을 지나는 직선이므로 (기울기)= $ \\frac{36-0}{3-0}=12, y $ 절편은 0이 다. \\[ \\therefore y=12 x \\] 동생의 그래프가 나타내는 식을 구하면 두 점 $ (0,36),(6,0) $ 을 지나는 직선이므로 (기울기 $ )=\\frac{0-36}{6-0}=-6, y $ 절편은 36 이다. \\[ \\therefore y=36-6 x \\] 형과 동생이 만나려면 $ y $ 의 값이 같을 때이므로 연립방정식 $ \\left\\{\\begin{array}{l}y=12 x \\\\ y=36-6 x\\end{array}\\right. $ 를 풀면 $ 12 x=36-6 x, 18 x=36, x=2 $ 이고, $ x=2 $ 를 $ y=12 x $ 에 대입하면 $ y=24 $ 이다. 따라서 형과 동생은 출발 후 2 시간 만에 $ A $ 지점으로부터 $ 24 \\mathrm{~km} $ 떨어진 곳에서 만난다.  형과 동생의 그래프가 나타내는 일차함수의 식을 각각 구하여 교점의 좌표를 구한다.","$ 2 $시간, $ 24 \\mathrm{~km} $",111.수학 과목 문제생성 데이터,validation
