question_id,question_filename,question_grade,question_term,question_unit,question_topic,question_topic_name,question_type1,question_type2,question_condition,question_step,question_sector1,question_sector2,question_difficulty,question_contents,figure_text,question_text,source,label
00043_30345,M2_1_04_00043_30345.png,M2,1,04,8104044,기차가 터널(철교)를 통과하는 경우,단답형,2,0,실생활응용,문제해결,변화와 관계,2,0,,"일정한 속도로 달리는 열차가 $1.6km$인 터널을 완전히 통과하는 데는 $1$분 $10$초가 걸리고, $640m$인 철교를 완전히 통과하는 데는 $30$초가 걸렸다고 할 때, 이 열차의 길이는 몇 $m$ 인지 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_30374,M2_1_04_00043_30374.png,M2,1,04,8104035,평균에 대한 문제,단답형,2,0,실생활응용,문제해결,변화와 관계,2,0,,"국어, 영어, 수학의 세 과목의 평균은 $85$점이고, 수학 점수는 국어 점수보다 $5$점 높다. 영어 점수가 $80$점일 때 수학 점수를 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_30383,M2_1_04_00043_30383.png,M2,1,04,8104045,소금물의 양 또는 소금의 양 구하기,단답형,2,0,실생활응용,문제해결,변화와 관계,2,1,,$ 12 \\% $ 소금물과 $ 9 \\% $ s의 소금물 $300$g을 섞어서 $ 10 \\% $의 소금물을 만들었다. 이때 $10 \\%$의 소금물의 양을 구하여라.,111.수학 과목 문제생성 데이터,validation
00043_30384,M2_1_04_00043_30384.png,M2,1,04,8104045,소금물의 양 또는 소금의 양 구하기,단답형,2,0,실생활응용,문제해결,변화와 관계,2,1,,$ 5 \\% $ 의 소금물에 소금을 더 넣어 $ 24 \\% $ 의 소금물 $ 200 \\mathrm{~g} $ 을 만들었다. 이때 더 넣은 소금의 양과 $ 5 \\% $ 의 소금물에 들어 있는 소금의 양을 차례대로 구 하여라.$ 5 \\% $ 의 소금물에 소금을 더 넓어 $ 24 \\% $ 의 소금물,111.수학 과목 문제생성 데이터,validation
00043_30429,M2_1_04_00043_30429.png,M2,1,04,8104051,"합금, 식품에 대한 문제",선택형,2,0,실생활응용,문제해결,변화와 관계,2,1,,"금이 금이 $ 70 \\% $ 포함된 합금과 금이 $ 85 \\% $ 포함된 합금을 섞어서 금이 $ 80 \\% $ 포함된 합금 $ 600 \\mathrm{~g} $ 을 만들려고 한다. 포함된 합금의 양을 각각 $ x \\mathrm{~g}, y \\mathrm{~g} $ 이라 할 때, $ y-x $ 의 값은? ①$50$ ②$100$ ③$150$ ④4200$ ⑤$250$",111.수학 과목 문제생성 데이터,validation
00043_30431,M2_1_04_00043_30431.png,M2,1,04,8104051,"합금, 식품에 대한 문제",단답형,2,1,실생활응용,문제해결,변화와 관계,2,1,,"구리와 아연의 비가 $ 2: 1 $ 인 합금 $ A $ 와 구리와 아연의 비가 $ 4: 3 $ 인 합금 $ B $ 를 합하여 구리와 아연의 비가 $ 9: 5 $ 인 합금 $ 280 \\mathrm{~g} $ 을 만들 때, 합금 $ A $ 는 몇 $ \\mathrm{g} $ 을 사용해야 하는지 구하여라. (단, 두 합금 A, B는 구리와 아연으로만 이루어진 합금이다.)",111.수학 과목 문제생성 데이터,validation
00043_30442,M2_1_04_00043_30442.png,M2,1,04,8104051,"합금, 식품에 대한 문제",단답형,2,0,실생활응용,문제해결,변화와 관계,2,1,,"합금 $A$는 구리 $50\\%$, 아연 $20\\%$가 포함되어 있고, 합금 $B$는 구리 $25\\%$, 아연 $20\\%$를 포함되어 있다. 이 두 종류의 합금을 녹여 구리를 $7kg$, 아연을 $4kg$ 얻으려면 각각 몇 $kg$을 녹여야 하는지 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_30443,M2_1_04_00043_30443.png,M2,1,04,8104051,"합금, 식품에 대한 문제",단답형,2,0,실생활응용,문제해결,변화와 관계,1,1,,"금속 A, 금속 B의 공기 중에서의 무게는 각각 $25g,21g$이고, 물 속에서의 무게는 각각 $15g,18g$이 된다고 한다. A와 B의 합금으로 된 금속 C의 공기 중에서의 무게는 $143g$이고, 물 속에서의 무게는 $102g$일 때, 금속 C에 섞여 있는 금속 A와 금속 B의 공기 중에서의 무게를 각각 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_35683,M2_1_05_00041_35683.png,M2,1,05,8105034,두 점의 좌표를 이용하여 그래프 그리기,단답형,2,0,기본,이해,변화와 관계,2,0,,"일차함수 $ y=a x+(a-1) $ 의 $ y $ 절편이 $3$ 일 때, 상수 $ a $ 의 값을 구하고, 그 그래프를 그려라",111.수학 과목 문제생성 데이터,validation
00041_35696,M2_1_05_00041_35696.png,M2,1,05,8105065,일차방정식의 그래프 위의 점,단답형,2,1,기본,이해,변화와 관계,2,0,,"두 직선 $ a x-2 b y+1=0,3 a x+b y-11=0 $ 이 모두 점 $ (1,2) $ 를 지날 때, 기울기가 $ a b, y $ 절편이 $ a+b $인 직선의 방정식을 구하여라. (단, $a, b$는 상수)",111.수학 과목 문제생성 데이터,validation
00041_35704,M2_1_05_00041_35704.png,M2,1,05,8105069,일차방정식의 그래프의 성질,선택형,2,0,기본,추론,변화와 관계,2,0,,"다음 중 일차방정식$ 3x‒5y‒10=0$의 그래프에 대한 설명 중 옳지 \\underline{않은} 것은? ①$3x=5y+1$의 그래프와 평행하다. ②$x$절편은 $103,y$절편은 $-2$이다. ③점 $(5, 1)$을 지난다. ④$x$의 값이 증가하면 $y$의 값도 증가한다. ⑤$ y=\\frac{3}{5} x $의 그래프를 $y$축의 방향으로 $2$만큼 평행이동한 그래프이다.",111.수학 과목 문제생성 데이터,validation
00041_35730,M2_1_05_00041_35730.png,M2,1,05,8105072,일차방정식 y=q의 그래프,단답형,1,0,기본,이해,변화와 관계,3,0,,다음 $\\square$ 안에 알맞은 것을 써넣어라.$y=3$은 $\\square$축에 평행한 직선의 방정식이다.,111.수학 과목 문제생성 데이터,validation
00041_35758,M2_1_05_00041_35758.png,M2,1,05,8105086,해가 없는 연립방정식 찾기,선택형,2,0,기본,이해,변화와 관계,2,0,,다음 연립방정식 중 해의 개수가 나머지 넷과 다른 하나는? ① $ \\left\\{\\begin{array}{l}x+2 y=3 \\\\ 2 x+4 y=3\\end{array}\\right. $ ② $ \\left\\{\\begin{array}{l}3 x-y=2 \\\\ 3 y=9 x-6\\end{array}\\right. $ ③ $ \\left\\{\\begin{array}{l}2 x-3=2 y \\\\ x-y=1.5\\end{array}\\right. $ ④ $ \\left\\{\\begin{array}{l}\\frac{x}{2}-\\frac{y}{3}=1 \\\\ 3 x=6+2 y\\end{array}\\right. $ ⑤ $ \\left\\{\\begin{array}{l}1-\\frac{x}{3}=\\frac{1}{3}-\\frac{y}{2} \\\\ 2(x-1)=3(y-1)+5\\end{array}\\right. $,111.수학 과목 문제생성 데이터,validation
00041_35775,M2_1_05_00041_35775.png,M2,1,05,8105089,연립방정식의 해가 무수히 많을 때 미지수 구하기,단답형,2,0,기본,이해,변화와 관계,3,0,,"연립방정식  $ \\left\\{\\begin{array}{l}y=a x-\\frac{1}{2} \\\\ y=-x+b\\end{array}\\right. $ 의 해가 무수히 많을 때, 상수 $ a, b $의 값을 각각 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_37964,M2_1_05_00041_37964.png,M2,1,05,8105011,함숫값을 이용하여 미지수 구하기,단답형,2,0,기본,이해,변화와 관계,2,0,,"$f(3)=1, f(‒1)=‒1$인 일차함수에서 $f(‒5)$의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_37965,M2_1_05_00041_37965.png,M2,1,05,8105013,y=ax(a≠0)의 그래프,단답형,2,0,기본,이해,변화와 관계,2,0,,다음 일차함수의 그래프를 $ y $ 축에 가까운 것부터 순서대로 나열하여라. ㉠ $ y=2 x $ ㉡ $ y=-3 x $ ㉢ $ y=\\frac{1}{3} x $ ㉣ $ y=-\\frac{5}{2} x $ ㉤ $ y=-\\frac{4}{3} x $,111.수학 과목 문제생성 데이터,validation
00041_37999,M2_1_05_00041_37999.png,M2,1,05,8105022,"x절편, y절편을 이용하여 미지수의 값 구하기",단답형,2,0,기본,이해,변화와 관계,2,0,,"두 일차함수 $ y=-\\frac{2}{3} x+2, y=\\frac{2}{3} x+a $ 의 그래프가 $ x $ 축 위에서 만날 때, 상수 $ a $ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_38000,M2_1_05_00041_38000.png,M2,1,05,8105050,"x절편, y절편이 주어질 때, 일차함수의 식 구하기",단답형,2,0,기본,문제해결,변화와 관계,2,0,,"일차함수 $ y=3 x-3 $ 의 그래프와 $ x $ 절편이 같고 일차함수 $ y=2 x+1 $ 의 그래프와 $ y $ 절편이 같은 일차함수의 식을 $ y=a x+b $ 라 할 때, 상수 $ a, b $ 에 대하여 $ a+b $ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_38013,M2_1_05_00041_38013.png,M2,1,05,8105040,일차함수 y=ax+b의 그래프의 성질,선택형,1,1,기본,이해,변화와 관계,2,0,"x축과 y축이 점 O에서 만나고, x절편이 양수, y절편이 양수인 일차함수 y는 x의 a 배 더하기 b의 그래프가 있는 좌표평면","아래의 그림은 일차함수 $ y=a x+b $의 그래프이다. 다음 설명 중 옳은 것은? (단, $ a, b $는 상수) ①점 $ (1, a) $를 지난다. ②$x$의 값이$ 1$ 만큼 증가할 때, $ y $ 의 값은 $ -a $ 만큼 증가한다. ③일차함수 $ y=a x+b $의 그래프와 평행하다. ④$x$절편은 $ \\frac{b}{a}, y $ 절편은 $ b $ 이다. ⑤$ a>0, b>0 $ 이다.",111.수학 과목 문제생성 데이터,validation
00041_38032,M2_1_05_00041_38032.png,M2,1,05,8105044,평행한 직선의 식과 y절편이 주어질 때 일차함수의 식 구하기,단답형,1,0,기본,문제해결,변화와 관계,2,0,"x축과 y축이 점 O에서 만나고, x절편이 마이너스 2, y절편이 3인 일차함수 그래프가 있는 좌표평면","다음 그래프와 평행하고, 점 ($0$, ‒$1$)을 지나는 직선을 그래프로 하는 일차함수의 식을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_38033,M2_1_05_00041_38033.png,M2,1,05,8105044,평행한 직선의 식과 y절편이 주어질 때 일차함수의 식 구하기,단답형,2,0,기본,문제해결,변화와 관계,2,0,,"일차함수 $ y=\\frac{2}{3} x-4 $ 의 그래프와 평행하고, 점 $ (0,2) $ 를 지나는 직선을 그래프로 하는 일차함수의 식을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_38038,M2_1_05_00041_38038.png,M2,1,05,8105047,서로 다른 두 점이 주어질 때 일차함수의 식 구하기,단답형,2,0,기본,문제해결,변화와 관계,2,0,,"$ A[-3,0], B[-1,-2], C[-2,1], D[4,3] $ 일 때, 선분 $ AB $ 의 중점과 선분 $ CD $ 의 중점을 잇는 직선을 그래프로 하는 일차함수 의 식을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_38047,M2_1_05_00041_38047.png,M2,1,05,8105046,평행한 직선의 식과 한 점이 주어질 때 일차함수의 식 구하기,선택형,1,0,기본,문제해결,변화와 관계,2,0,"가로 x축과 세로 y축이 점 O에서 만나고, x절편이 마이너스 2, y절편이 2인 일차함수 그래프가 있는 좌표평면","다음 중 아래 그림의 직선과 평행하고 점$ (-1, 2) $를 지나는 직선을 그래프로 하는 일차함수의 식은? ①$y=2x+4$ ②$y=‒2x‒4$ ③$y=‒x‒3$ ④$y=x‒3 $⑤$y=x+3$",111.수학 과목 문제생성 데이터,validation
00041_38048,M2_1_05_00041_38048.png,M2,1,05,8105050,"x절편, y절편이 주어질 때, 일차함수의 식 구하기",단답형,2,0,기본,문제해결,변화와 관계,1,0,,"$ y $ 절편이 $-3$ 이고, 일차함수 $ y=-2 x-4 $ 의 그래프와 $ x $ 축 위에서 만나는 직선을 그래프로 하는 일차함수의 식을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_38466,M2_1_05_00041_38466.png,M2,1,05,8105064,일차방정식의 그래프 그리기,선택형,1,0,기본,이해,변화와 관계,3,0,,다음 중 일차방정식 $2x+3y‒18=0$의 그래프는?,111.수학 과목 문제생성 데이터,validation
00041_38477,M2_1_05_00041_38477.png,M2,1,05,8105072,일차방정식 y=q의 그래프,선택형,2,1,기본,문제해결,변화와 관계,2,0,,"다음 중 일차방정식 $ax+by‒3=0$의 그래프가 $x$축에 평행하고, 제$3, 4$사분면을 지나기 위한 조건은? (단,$ a, b$는 상수) ①$a>0, b=0$ ②$a<0, b=0$ ③$a=0, b>0$ ④$a=0, b<0$ ⑤$a>0, b<0$",111.수학 과목 문제생성 데이터,validation
00041_38510,M2_1_05_00041_38510.png,M2,1,05,8105076,연립일차방정식의 해와 그래프의 교점,단답형,1,0,기본,문제해결,변화와 관계,2,0,,연립방정식 $ \\left\\{\\begin{array}{l}x-y=-1 \\\\ x+2 y=8\\end{array}\\right. $ 의 해를 그래프를 이용하여 구하여라.,111.수학 과목 문제생성 데이터,validation
00041_38516,M2_1_05_00041_38516.png,M2,1,05,8105078,두 직선의 교점의 좌표를 이용하여 미지수의 값 구하기,선택형,1,0,기본,문제해결,변화와 관계,3,0,"원점 O를 기준으로 가로 x축과 세로 y축이 있는 좌표평면 상에 제1, 3, 4사분면을 지나는 x 플러스 y의 b 배는 1인 좌측 아래를 향하는 일차함수의 그래프와 제1, 2, 4사분면을 지나는 x의 a 배 플러스 y는 5인 우측 아래를 향하는 일차함수의 그래프의 교점이 제1사분면에 있는, 교점의 x의 값이 3, y의 값이 2인 좌표평면","연립방정식  $ \\left\\{\\begin{array}{l}a x+y=5 \\\\ x+b y=1\\end{array}\\right. $ 의 해를 구하기 위하여 두 방정식의 그래프를 그렸더니 다음 그림과 같았다. 이때 상수 $ a, b $ 에 대하여 $ a+b $의 값은?  ①$-2$ ②$-1$ ③$0$ ④$1$ ⑤$2$",111.수학 과목 문제생성 데이터,validation
00041_38526,M2_1_05_00041_38526.png,M2,1,05,8105079,두 직선의 교점을 지나는 직선의 방정식,선택형,2,0,기본,문제해결,변화와 관계,2,0,,"두 직선 $ x-2 y=4,2 x+y=3 $의 교점을 지나고 $x$축에 평행한 직선의 방정식은? ①$x=‒1$ ②$x=2$ ③$y=‒1$ ④$y=2$ ⑤$y=‒x$",111.수학 과목 문제생성 데이터,validation
00041_38545,M2_1_05_00041_38545.png,M2,1,05,8105090,직선의 방정식의 활용,단답형,1,0,실생활응용,문제해결,변화와 관계,1,0,"원점 O와 (시간)을 나타내는 x축, (km)를 나타내는 y축으로 이루어진 좌표평면에서 두 개의 직선인 원점과 좌표 (3, 36)를 잇는 형을 나타내는 직선과 두 좌표 (6, 0), (0, 36)를 잇는 동생을 나타내는 직선이 한 점에서 교차하는 그래프가 있는 그림","형과 동생이 $ 36 \\mathrm{~km} $ 떨어진 두 지점 $ A, B $에서 각각 동시에 출발하여 형은 $ B $를 향하고, 동생은 $ A $를 향하고 있다. 다음의 그림은 형과 동생이 출발한 지 $ x $시간 후에 각각 $ A $지점으로부터 $ y \\mathrm{~km} $ 떨어진 곳에 있음을 나타내는 그래프이다. 두 사람은 출발 후 몇 시간만에 만나는지 구하고, 그때의 위치는  $ A $지점으로부터 몇 $ \\mathrm{km} $ 떨어진 지점인지 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_38550,M2_1_05_00041_38550.png,M2,1,05,8105090,직선의 방정식의 활용,단답형,1,0,실생활응용,문제해결,변화와 관계,1,0,,"물통 $ A $ 와 $ B $ 에 각각 $ 50 \\mathrm{~L}, 60 \\mathrm{~L} $ 의 물이 들어 있다. 물통 $ A $ 는 $25$ 분 만에, 물통 $ B $ 는 $20$ 분 만에 물통의 물이 다 흘러나왔다. 다음 그림은 $ x $ 분 후에 물통에 남아 있는 물의 양 $ y \\mathrm{~L} $ 를 나타낸 그래프이다. 두 물통 $ A, B $ 에 남아 있는 물의 양이 같게 되는 시간은 처음 물이 흘러나오기 시작한 지 몇 분 후이고, 그때 물통에 남아 있는 물의 양을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_39652,M2_1_05_00041_39652.png,M2,1,05,8105008,일차함수의 뜻,선택형,2,0,실생활응용,문제해결,변화와 관계,2,0,,"다음 중 $ y $가  $ X $의 일차함수가 아닌 것은? (1) $ 48 \\mathrm{km} $ 를 시속 $ x \\mathrm{km} $ 로 달렸을 때 걸린 시간 $ y $ (2) $100$개의 사탕을 하루에 $3$개씩 $ x $일 동안 먹고 남은 개수 $ y $ (3) 하루 중 낮의 길이 $ x $시간, 밤의 길이 $ y $시간 (4) 한 변의 길이가 $ x \\mathrm{cm} $인 정사각형의 둘레의 길이 $ y \\mathrm{cm} $ (5) 반지름의 길이가 $ x \\mathrm{cm} $인 원의 둘레의 길이 $ y \\mathrm{cm} $",111.수학 과목 문제생성 데이터,validation
00041_41746,M2_1_05_00041_41746.png,M2,1,05,8105005,함수의 식에 미지수가 있을 때 식 구하기,선택형,2,0,기본,계산,변화와 관계,2,0,,"함수 $ f[x]=a x $ 에 대하여 $ f[2]=3 $ 일 때, $ f[4]-2 f[1] $ 의 값은? ① $1$ ② $2$ ③ $3$ ④ $4$ ⑤ $5$",111.수학 과목 문제생성 데이터,validation
00041_42573,M2_1_05_00041_42573.png,M2,1,05,8105046,평행한 직선의 식과 한 점이 주어질 때 일차함수의 식 구하기,단답형,2,0,기본,이해,변화와 관계,2,0,,"$ x $ 절편이 $ 6, y $ 절편이 $3$ 인 직선과 평행하고, 점 $ (2,1) $ 을 지나는 직선을 그래프로 하는 일차함수의 식을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_42584,M2_1_05_00041_42584.png,M2,1,05,8105069,일차방정식의 그래프의 성질,선택형,2,0,기본,이해,변화와 관계,2,0,,"다음 중 일차방정식 $4x‒2y‒3=0$의 그래프에 대한 설명 중 옳은 것은? ①기울기는 $ \\frac{1}{2} $이다. ②$x$절편은 $ \\frac{3}{4} $이다. ③$y$절편은 $ \\frac{3}{2} $이다. ④점 $ \\left(2, \\frac{11}{2}\\right) $을 지난다. ⑤그래프는 제$1, 2, 3$사분면을 지난다.",111.수학 과목 문제생성 데이터,validation
00041_42595,M2_1_05_00041_42595.png,M2,1,05,8105080,한 점에서 만나는 세 직선,단답형,2,0,기본,이해,변화와 관계,2,0,,"일차함수 $y=2 x-1$ 의 그래프가 두 일차방정식 $a x+y+1=0, x-y-3=0$ 의 그래프의 교점 $\\{b, c]$ 를 지난다고 할 때, 상수$a, b, c$ 에 대하여 $a+b+c$ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_42598,M2_1_05_00041_42598.png,M2,1,05,8105089,연립방정식의 해가 무수히 많을 때 미지수 구하기,단답형,2,0,기본,이해,변화와 관계,2,0,,"연립방정식 $ \\left\\{\\begin{array}{l}3 x+y=2 \\\\ a x-b y=1\\end{array}\\right. $ 의 해가 무수히 많을 때, 상수 $ a, b $ 에 대하여 $ a-b $ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_42601,M2_1_05_00041_42601.png,M2,1,05,8105083,세 직선이 한 점에서 만나기 위한 조건,단답형,2,0,기본,문제해결,변화와 관계,2,0,,"세 직선 $ x-2 y=4   x+y=1 , a x-y+a-4=0 $이 있다. 이들 세 직선으로 삼각형이 만들어지지 않을 때, 이를 만족하는 상수 $ a $의 값을 모두 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_42606,M2_1_05_00041_42606.png,M2,1,05,8105077,두 직선의 교점 구하기,단답형,1,0,기본,이해,변화와 관계,2,0,"원점 O와 x축, y축으로 이루어진 좌표평면에서 x절편이 -1, y절편이 -1인 직선 l과 x절편이 4, y절편이 -6인 직선 m이 제4사분면에 있는 좌표가 (a, b)인 점 P에서 교차하고 있는 그래프","다음 그림에서 두 직선$ l,m$이 점 $Pa,b$에서 만난다. 이때, $a+b$의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_42625,M2_1_05_00041_42625.png,M2,1,05,8105040,일차함수 y=ax+b의 그래프의 성질,선택형,2,0,기본,이해,변화와 관계,2,0,,"다음 중 일차함수 $ y=ax+b$의 그래프에 대한 설명으로 옳지 않은 것은? ①기울기는 $a$이다. ②$x$절편은 $ \\frac{b}{a} $이다. ③$a>0$일 때, 오른쪽 위를 향하는 직선이다. ④$y$절편과 만나는 점의 좌표는 $[0, b]$이다. ⑤$a<0$일 때, $x$의 값이 증가하면 $y$의 값은 감소한다.",111.수학 과목 문제생성 데이터,validation
00041_45988,M2_1_05_00041_45988.png,M2,1,05,8105001,함수의 뜻,선택형,2,0,기본,이해,변화와 관계,2,0,,"가로의 길이가 $xcm$, 세로의 길이가 $16cm$인 직사각형의 넓이를 $ycm^2$라고 할 때, $x, \\ y$ 사이의 관계식은?  ① $y=‒16x$ ② $ y=\\frac{1}{16 x} $ ③ $ y=\\frac{1}{16} x $ ④ $ y=\\frac{16}{x} $ ⑤ $ y=16 x $",111.수학 과목 문제생성 데이터,validation
00041_46406,M2_1_05_00041_46406.png,M2,1,05,8105008,일차함수의 뜻,선택형,2,0,기본,이해,변화와 관계,2,0,,"다음 중 $ y $가 $ x $의 일차함수가 아닌 것은? (1) 한 변의 길이가 $ x \\mathrm{~cm} $ 인 마름모의 둘레의 길이 $ y \\mathrm{~cm} $ (2) 10000 원을 가지고 문구점에서 한 자루에 1000 원 하는 볼펜 $ x $ 개를 사고 받은 거스름돈 $ y $ 원 (3) 밑변의 길이가 $ 5 \\mathrm{~cm} $ 이고 높이가 $ x \\mathrm{~cm} $ 인 삼각형의 넓이 $ y \\mathrm{~cm}^{2} $ (4) 책을 두 달에 $ x $ 권씩 읽을 때, 일 년 동안 읽은 책의 양 $ y $ 권 (5) $ 100 \\mathrm{~km} $ 를 시속 $ x \\mathrm{~km} $ 의 속력으로 이동할 때 걸린 시간 $ y $ 시간",111.수학 과목 문제생성 데이터,validation
00041_46414,M2_1_05_00041_46414.png,M2,1,05,8105013,y=ax(a≠0)의 그래프,선택형,1,0,기본,이해,변화와 관계,3,0,"원점 O와 가로 x축, 세로 y축으로 이루어진 좌표평면에서 원점과 제1사분면, 제3사분면을 지나는 기울기가 다른 직선 3개와 원점과 제2사분면, 제4사분면을 지나는 기울기가 다른 직선 2개가 있는 그래프",다음 일차함수 $y=ax$의 그래프 중에서 $a$의 값이 양수인 것은 모두 몇 개인가?  ①$1$개 ②$2$개 ③$3$개 ④$4$개 ⑤$5$개,111.수학 과목 문제생성 데이터,validation
00041_46417,M2_1_05_00041_46417.png,M2,1,05,8105018,일차함수의 그래프의 평행이동,선택형,2,0,기본,이해,변화와 관계,3,0,,일차함수 $y=‒3x‒4$의 그래프는 $y=‒3x$의 그래프를 $y$축의 양의 방향으로 얼마만큼 평행이동하였는가? ① $‒4$ ② $‒2$ ③ $2$ ④ $4$ ⑤ $10$,111.수학 과목 문제생성 데이터,validation
00041_46426,M2_1_05_00041_46426.png,M2,1,05,8105020,"일차함수의 그래프의 x절편, y절편",단답형,1,0,기본,이해,변화와 관계,3,0,,다음 일차함수의 그래프 중에서 $x$ 절편과 $y$ 절편을 바르게 구한 것은? <table border>   <tbody>     <tr>       <td></td>       <td>$x$ 절편</td>       <td>$y$ 절편</td>     </tr>     <tr>       <td>①</td>       <td>$-4$</td>       <td>$2$</td>     </tr>     <tr>       <td>②</td>       <td>$-2$</td>       <td>$2$</td>     </tr>     <tr>       <td>③</td>       <td>$1$</td>       <td>$2$</td>     </tr>     <tr>       <td>④</td>       <td>$2$</td>       <td>$2$</td>     </tr>     <tr>       <td>⑤</td>       <td>$1$</td>       <td>$-3$</td>     </tr> </tbody> </table>,111.수학 과목 문제생성 데이터,validation
00041_46436,M2_1_05_00041_46436.png,M2,1,05,8105033,x절편과 y절편을 이용하여 그래프 그리기,단답형,1,0,기본,이해,변화와 관계,2,0,,"$x$절편이 $3, y$절편이 $ ‒1$인 일차함수의 그래프를 그려라.",111.수학 과목 문제생성 데이터,validation
00041_46454,M2_1_05_00041_46454.png,M2,1,05,8105040,일차함수 y=ax+b의 그래프의 성질,선택형,2,0,기본,이해,변화와 관계,2,0,,"다음 중에서 일차함수 $ y=\\frac{2}{3} x-4 $의 그래프의 특징으로 옳은 것은? ①x절편이 $3$이다. ②y절편은 $4$이다. ③기울기가 $‒2$이다. ④제$2$사분면을 지난다. ⑤x의 값이 증가하면, y의 값도 증가한다.",111.수학 과목 문제생성 데이터,validation
00041_46457,M2_1_05_00041_46457.png,M2,1,05,8105029,평행한 그래프의 식 찾기,선택형,2,0,기본,이해,변화와 관계,3,0,,다음 중에서 일차함수 $y=2x‒1$의 그래프와 서로 평행한 그래프는?  ① $y=2x+1$  ② $y=‒2x‒1$  ③ $y=x+2$  ④ $y=‒x+2$  ⑤ $y=‒x‒2$,111.수학 과목 문제생성 데이터,validation
00041_46465,M2_1_05_00041_46465.png,M2,1,05,8105045,기울기와 한 점이 주어질 때 일차함수의 식 구하기,선택형,2,0,기본,계산,변화와 관계,3,0,,"기울기가 $ 2 $이고 점 $ (1, 2) $를 지나는 직선을 그래프로 하는 일차함수의 식은? ① $ y=2 x-3 $ ② $ y=2 x-1 $ ③ $ y=2 x $ ④ $ y=2 x+1 $ ⑤ $ y=2 x+4 $",111.수학 과목 문제생성 데이터,validation
00041_46467,M2_1_05_00041_46467.png,M2,1,05,8105045,기울기와 한 점이 주어질 때 일차함수의 식 구하기,단답형,2,0,기본,계산,변화와 관계,3,0,,기울기가 $‒3$이고 $x$절편이 $2$인 직선을 그래프로 하는 일차함수의 식을 구하여라.,111.수학 과목 문제생성 데이터,validation
00041_46468,M2_1_05_00041_46468.png,M2,1,05,8105043,기울기와 y절편이 주어질 때 일차함수의 식 구하기,선택형,1,0,기본,이해,변화와 관계,3,0,,다음 일차함수의 식 중에서 대응표를 만족시키는 것은?   $x$$‒2$$‒1$$0$$1$$2$$y$$6$$4$$2$$0$$‒2$  ① \\( y=-3 x \\) ② \\( y=-2 x+1 \\) ③ \\( y=-2 x+2 \\) ④ \\( y=-\\frac{1}{2} x+1 \\) ⑤ \\( y=-\\frac{1}{2} x+2 \\),111.수학 과목 문제생성 데이터,validation
00041_46488,M2_1_05_00041_46488.png,M2,1,05,8105018,일차함수의 그래프의 평행이동,선택형,2,0,기본,계산,변화와 관계,3,0,,일차함수 $ y=3x‒4$의 그래프를 $y$축의 양의 방향으로 $6$만큼 평행이동한 그래프의 식은? ① $ y=3 x-10 $ ② $ y=3 x-2 $ ③ $ y=3 x+2 $ ④ $ y=-9 x-4 $ ⑤ $ y=9 x-4 $,111.수학 과목 문제생성 데이터,validation
00041_46513,M2_1_05_00041_46513.png,M2,1,05,8105029,평행한 그래프의 식 찾기,선택형,2,0,기본,이해,변화와 관계,3,0,,다음 일차함수의 그래프 중 $y=2x+7$의 그래프와 평행한 것은?   ① $y=-2x+1$   ② $y=-4x+5$  ③ $y=2x+1 $  ④ $y=4x-1$   ⑤ $ y=\\frac{1}{2} x-1 $,111.수학 과목 문제생성 데이터,validation
00041_46530,M2_1_05_00041_46530.png,M2,1,05,8105064,일차방정식의 그래프 그리기,단답형,1,0,기본,계산,변화와 관계,2,0,,일차방정식 $2x‒y+3=0$의 해를 좌표평면 위에 나타내어라.,111.수학 과목 문제생성 데이터,validation
00041_46533,M2_1_05_00041_46533.png,M2,1,05,8105070,축에 평행한 직선 그리기,단답형,1,0,기본,계산,변화와 관계,3,0,,일차방정식 $2y-3=0$의 그래프를 그려라.,111.수학 과목 문제생성 데이터,validation
00041_46551,M2_1_05_00041_46551.png,M2,1,05,8105079,두 직선의 교점을 지나는 직선의 방정식,단답형,2,0,기본,이해,변화와 관계,2,0,,"두 직선 $ 2 x-3 y=9,  4 x+y=11 $의 교점을 지나고 기울기가 $3$인 일차함수의 그래프의 식을 구하여라.",111.수학 과목 문제생성 데이터,validation
