question_id,answer_filename,answer_text,answer_correct,source,label
00043_61908,M3_1_03_00043_61908_A.png,"(1) $ x=4 $ 를 $ x^{2}+a x-4=0 $ 에 대입하면 \\[ 16+4 a-4=0,4 a=-12  \\therefore a=-3 \\] (2) $ a=-3 $ 을 $ x^{2}+a x-4=0 $ 에 대입하면 \\[ x^{2}-3 x-4=0,[x+1][x-4]=0 \\] $ \\therefore x=-1 $ 또는 $ x=4 $ 따라서 다른 한 근은 $ x=-1 $ 이다. (3) $ x=-1 $ 을 $ 2 x^{2}+7 x+b=0 $ 에 대입하면 \\[ 2-7+b=0  \\therefore b=5 \\]",(1) $-3$ (2) $ x=-1 $ (3) $5$,111.수학 과목 문제생성 데이터,validation
00043_61926,M3_1_03_00043_61926_A.png,"$ 2 x^{2}-7 x-4=0,(2 x+1)(x-4)=0 \\\\ \\therefore x=-\\frac{1}{2} \\text { 또는 } x=4 \\\\ \\therefore a b=-2 $",②,111.수학 과목 문제생성 데이터,validation
00043_61932,M3_1_03_00043_61932_A.png,① $ x=-\\frac{1}{2} $ 또는 $ x=\\frac{1}{2} $ ② $ x=\\frac{1}{2} $ 또는 $ x=-1 $ ③ $ x=\\frac{1}{2} $ 또는 $ x=-1 $ ④ $ x=\\frac{1}{2} $ 또는 $ x=-1 $ ⑤ $ x=\\frac{1}{2} $ 또는 $ x=-1 $,①,111.수학 과목 문제생성 데이터,validation
00043_61942,M3_1_03_00043_61942_A.png,$ 3 x^{2}+11 x+a=0 $의 한 근이 -3이므로 $ 27-33+a=0  \\therefore a=6 $ $ 3 x^{2}+11 x+6=0 $에서 $ (3 x+2)(x+3)=0 $ $ \\therefore x=-\\frac{2}{3} $또는$ x=-3   \\therefore b=-\\frac{2}{3} $ $ \\therefore a b=6 \\times\\left(-\\frac{2}{3}\\right)=-4 $,①,111.수학 과목 문제생성 데이터,validation
00043_61950,M3_1_03_00043_61950_A.png,따라서 $ x^{2}+a x-8=0 $에 $ a=-7 $을 대입하면  $ \\begin{array}{l}x^{2}-7 x-8=0 .[x-8][x+1]=0 \\\\ \\therefore x=8 \\text { 또는 } x=-1 \\\\ \\therefore b=-1 \\\\ \\therefore a-b=-6\\end{array} $,$ x=8 $을 $ x^{2}+a x-8=0 $에 대입하면 $ a=-7 $,111.수학 과목 문제생성 데이터,validation
00043_61966,M3_1_03_00043_61966_A.png,"$ \\overline{\\mathrm{PC}}=\\overline{\\mathrm{QC}}=\\sqrt{2} $ 이므로 점 $ \\mathrm{A}, \\mathrm{B} $ 에 대응하는 수는 각각 $ 1-\\sqrt{2}, 1+\\sqrt{2} $ 이다.  $ \\therefore(1-\\sqrt{2})(1+\\sqrt{2})=1-2=-1 $  $ x=-1 $ 을 $ 3 x^{2}+a^{2} x-2 a=0 $ 에 대입하면   $ 3-a^{2}-2 a=0, \\quad a^{2}+2 a-3=0 $  $ (a+3)(a-1)=0 \\quad \\therefore a=-3(\\because a<0) $  $ a=-3 $ 일 때 이차방정식은 $ 3 x^{2}+9 x+6=0 $ 이므로  $ x^{2}+3 x+2=0,(x+2)(x+1)=0 $  $ \\therefore x=-2 $ 또는 $ x=-1 $  따라서 구하는 다른 한 근은 $ x=-2 $ 이다.",$x=‒2$,111.수학 과목 문제생성 데이터,validation
00043_61970,M3_1_03_00043_61970_A.png,"(i) $ 0 \\leq x<1 $ 일 때, $ [x]=0 $ 이므로 \\[ \\begin{array}{l} 2 x^{2}-x=0, x[2 x-1]=0 \\\\ \\therefore x=0 \\text { 또는 } x=\\frac{1}{2} \\end{array} \\] (ii) $ 1 \\leq x<2 $ 일 때, $ [x]=1 $ 이므로 \\[ \\begin{array}{l} 2 x^{2}-x-3=0,[2 x-3][x+1]=0 \\\\ \\therefore x=\\frac{3}{2} \\text { 또는 } x=-1 \\end{array} \\] 그런데 $ 1 \\leq x<2 $ 이므로 $ x=\\frac{3}{2} $ (iii) $ 2 \\leq x<3 $ 일 때, $ [x]=2 $ 이므로 \\[ \\begin{array}{l} 2 x^{2}-x-6=0,[2 x+3][x-2]=0 \\\\ \\therefore x=-\\frac{3}{2} \\text { 또는 } x=2 \\end{array} \\] 그런데 $ 2 \\leq x<3 $ 이므로 $ x=2 $ (i), (ii), (iii)에 의하여 $ x=0 $ 또는 $ x=\\frac{1}{2} $ 또는 $ x=\\frac{3}{2} $ 또는 $ x=2 $",$ x=0 $ 또는 $ x=\\frac{1}{2} $ 또는 $ x=\\frac{3}{2} $ 또는 $ x=2 $,111.수학 과목 문제생성 데이터,validation
00043_61986,M3_1_03_00043_61986_A.png,"$ \\begin{array}{l}(x+1)^{2}=(x+3)(2 x-1) \\text { 에서 } \\\\ x^{2}+2 x+1=2 x^{2}+5 x-3 \\\\ x^{2}+3 x-4=0,(x+4)(x-1)=0 \\\\ \\therefore x=-4 \\text { 또는 } x=1 \\\\ \\therefore \\text { 이때 } p>q \\text { 이므로 } p=1, q=-4 \\\\ \\therefore 5 p-2 q=5 \\times 1-2 \\times[-4]=13\\end{array} $",②,111.수학 과목 문제생성 데이터,validation
00043_61988,M3_1_03_00043_61988_A.png,"$ \\begin{array}{l}{(2 x-5) \\star(x+1)} \\\\ =(2 x-5)^{2}-(2 x-5)(x+1) \\\\ =4 x^{2}-20 x+25-\\left(2 x^{2}-3 x-5\\right) \\\\ =2 x^{2}-17 x+30\\end{array} $ 이므로 $ 2 x^{2}-17 x+30=6-x $에서 $ x^{2}-8 x+12=0, (x-2)(x-6)=0 $ $ \\therefore x=2 $또는 $ x=6 $ 따라서 두 근의 차는 $ 6-2=4 $",$4$,111.수학 과목 문제생성 데이터,validation
00043_61989,M3_1_03_00043_61989_A.png,"$ \\begin{array}{l}(x-5) \\Delta(x+3) \\\\ =(x-5)(x+3)-(x-5) \\\\ =x^{2}-2 x-15-x+5 \\\\ =x^{2}-3 x-10 \\\\ \\text { 즉 } x^{2}-3 x-10=8 \\text { 이므로 } \\\\ x^{2}-3 x-18=0,(x+3)(x-6)=0 \\\\ \\therefore x=-3 \\text { 또는 } x=6\\end{array} $",②,111.수학 과목 문제생성 데이터,validation
00043_61999,M3_1_03_00043_61999_A.png,"$ \\begin{array}{l}[x-2]^{2}=4-x, x^{2}-4 x+4=4-x \\\\ x^{2}-3 x=0, x[x-3]=0\\end{array}   \\therefore x=0 $ 또는 $ x=3   x^{2}+3 a x-x=a-2 a^{2} $ 에서$ \\begin{array}{l}x^{2}+[3 a-1] x+a[2 a-1]=0 \\\\ {[x+a][x+2 a-1]=0}\\end{array}   \\therefore x=-a $ 또는 $ x=-2 a+1 $따라서 $ 0<-a<3 $ 에서 $ -3<a<0 $ 이고, $ 0<-2 a+1<3 $ 에서 $ -1<a<\\frac{1}{2} $ 이다.$ \\therefore-1<a<0 $",$ -1<a<0 $,111.수학 과목 문제생성 데이터,validation
00043_62004,M3_1_03_00043_62004_A.png,"\\[ 2+\\frac{3}{\\boxed{2+\\frac{3}{2+\\frac{3}{2+\\ldots}}}}=x \\] 라 하면 $ (x>0) $ 선으로 둘러싸인 부분도 $ x $ 이므로 \\[ 2+\\frac{3}{x}=x \\] 양변에 $ x $ 를 곱하여 정리하면 \\[ \\begin{array}{l} x^{2}-2 x-3=0,[x-3][x+1]=0 \\\\ \\therefore x=3(\\because x>0) \\end{array} \\]",$3$,111.수학 과목 문제생성 데이터,validation
00043_62017,M3_1_03_00043_62017_A.png,"$ x^{2}-k x+1=0 $ 에 $ x=\\alpha $ 를 대입하면 $ \\alpha^{2}-k \\alpha+1=0   \\alpha \\neq 0 $ 이므로 양변을 $ \\alpha $ 로 나누면 $\\alpha-k+\\frac{1}{\\alpha}=0$ 에서 $\\alpha+\\frac{1}{\\alpha}=k$ 따라서 $ \\alpha+\\frac{1}{\\alpha}=k^{2}-12 $ 에서 $k=k^{2}-12$,  $k^{2}-k-12=0$ $(k+3)(k-4)=0$  $\\therefore k=-3$ 또는 $k=4$",$ k=-3 $ 또는 $ k=4 $,111.수학 과목 문제생성 데이터,validation
00043_62049,M3_1_03_00043_62049_A.png,$ x^{2}+8 x+3 a+4=0 $ 이 중근을 가지므로 $ 3 a+4=\\left(\\frac{8}{2}\\right)^{2}=16 \\quad \\therefore a=4 $ 즉 $ x^{2}+8 x+16=0 $ 이므로 $ [x+4]^{2}=0   \\therefore x=-4 $ (중근) 따라서 $ b=-4 $ 이므로 $ a-b=4-(-4)=8 $,$8$,111.수학 과목 문제생성 데이터,validation
00043_62052,M3_1_03_00043_62052_A.png,$ x^{2}-4 x+m=0 $ 이 중근을 가지므로 $ m=\\left(\\frac{-4}{2}\\right)^{2}=4 $ $ x^{2}-10 x+21=0 $ 에서 $ (x-3)(x-7)=0 $ $ \\therefore x=3 $ 또는 $ x=7 $ $ 2 x^{2}-13 x-7=0 $ 에서 $ \\ (2 x+1)(x-7)=0 $ $ \\therefore x=-\\frac{1}{2} $ 또는 $ x=7 $ 따라서 공통인 근은 $ x=7 $ 이다.,⑤,111.수학 과목 문제생성 데이터,validation
00043_62060,M3_1_03_00043_62060_A.png,$ a-1=\\left(\\frac{-8}{2}\\right)^{2}=16 $ 에서 $ a=17 $,⑤,111.수학 과목 문제생성 데이터,validation
00043_62069,M3_1_03_00043_62069_A.png,"① $(x+3)^{2}=0 \\quad \\therefore x=-3 $ (중근)   ② $ \\left(x-\\frac{1}{2}\\right)^{2}=0 \\quad \\therefore x=\\frac{1}{2} $ (중근)  ③ $ x^{2}-8 x+16=0,(x-4)^{2}=0 \\quad \\therefore x=4 $ (중근)  ④ $ (x+5)(x-5)=0 \\quad \\therefore x= \\pm 5 $ ⑤ $ x^{2}+2 x+1=0,(x+1)^{2}=0 \\quad \\therefore x=-1 $ (중근)",④,111.수학 과목 문제생성 데이터,validation
00043_62084,M3_1_03_00043_62084_A.png,"그런데 $ a $ 는 자연수이므로 $ a=4 \\sqrt{2 b} $ 또, $ a, b $ 는 두 자리의 자연수이므로 \\[ \\sqrt{2 b}=6,8,10,12,14 \\] $ a=4 \\sqrt{2 b} $ 의 최댓값은 $ \\sqrt{2 b} $ 가 최대일 때이므로 \\[ \\begin{array}{l} \\sqrt{2 b}=14 \\quad \\therefore b=98 \\\\ \\therefore a=4 \\sqrt{2 b}=4 \\times 14=56 \\end{array} \\]",④ $ x^{2}+a x+8 b=0 $ 이 중근을 가지므로 \\[ \\left(\\frac{a}{2}\\right)^{2}=8 b \\quad \\therefore a^{2}=32 b \\],111.수학 과목 문제생성 데이터,validation
00043_62107,M3_1_03_00043_62107_A.png,"($\\frac{-2 m}{2})^2=2 m+3,  m^{2}-2 m-3=0$  $(m-3)(m+1)=0$  $\\therefore m=3$ 또는 $ m=-1 $", $m=3$또는 $m=-1$ ,111.수학 과목 문제생성 데이터,validation
00043_62128,M3_1_03_00043_62128_A.png,"$ \\therefore x=-3 $ 또는 $ x=2 $  $ 3(x+1)^{2}=12 $ 에서 $ (x+1)^{2}=4, x+1= \\pm 2 $  $ \\therefore x=-3 $ 또는 $ x=1 $  따라서 공통인 근은 $ x=-3 $ 이다.",② $ x^{2}+x-6=0 $ 에서 $ (x+3)(x-2)=0 $,111.수학 과목 문제생성 데이터,validation
00043_62165,M3_1_03_00043_62165_A.png,"\\[ \\begin{array}{l} 3[x-2]^{2}-15=0 \\text { 에서 } 3[x-2]^{2}=15 \\\\ {[x-2]^{2}=5, x-2= \\pm \\sqrt{5} \\quad \\therefore x=2 \\pm \\sqrt{5}} \\\\ \\therefore A=5 \\end{array} \\]",④,111.수학 과목 문제생성 데이터,validation
00043_62204,M3_1_03_00043_62204_A.png,"$x^{2}-4 x-3=0$ 에서 $x^{2}-4 x=3$ $x^{2}-4 x+4=3+4, [x-2]^{2}=7$ $x-2= \\pm \\sqrt{7}  \\therefore x=2 \\pm \\sqrt{7}$ 따라서 $A=4, B=-2, C=7$ 이므로 $A+B+C=4+[-2]+7=9$",$9$,111.수학 과목 문제생성 데이터,validation
00043_62207,M3_1_03_00043_62207_A.png,"$ \\frac{1}{2} x^{2}+2 x+\\frac{1}{2}=0 $ 에서 $ x^{2}+4 x+1=0 $ $ x^{2}+4 x=-1,  x^{2}+4 x+4=-1+4 $ $ (x+2)^{2}=3  \\therefore a=2, b=3 $ $ a=2, b=3 $ 을 $ x^{2}+b x+a=0 $ 에 대입하면 $ x^{2}+3 x+2=0,(x+1)(x+2)=0 $ $ \\therefore x=-1 $ 또는 $ x=-2 $",$ x=-1 $ 또는 $ x=-2 $,111.수학 과목 문제생성 데이터,validation
00043_62209,M3_1_03_00043_62209_A.png,(1) $ x^{2}-8 x+\\left(\\frac{-8}{2}\\right)^{2}=3+\\left(\\frac{-8}{2}\\right)^{2} \\Rightarrow(x-4)^{2}=19 $ (2) $ x^{2}+2 x+\\left(\\frac{2}{2}\\right)^{2}=5+\\left(\\frac{2}{2}\\right)^{2} \\Rightarrow(x+1)^{2}=6 $,"(1) $-4, 19$ (2)$1, 6$",111.수학 과목 문제생성 데이터,validation
00043_62244,M3_1_03_00043_62244_A.png,"\\[ \\begin{array}{l} {[x+1][2 x+3]=[x+4]^{2} \\text { 에서 }} \\\\ 2 x^{2}+5 x+3=x^{2}+8 x+16 \\\\ x^{2}-3 x=13 \\\\ \\left(x-\\frac{3}{2}\\right)^{2}=13+\\left(\\frac{3}{2}\\right)^{2} \\\\ \\left(x-\\frac{3}{2}\\right)^{2}=\\frac{61}{4} \\end{array} \\] 따라서 $ a=\\frac{3}{2}, b=\\frac{61}{4} $ 이므로 \\[ a+b=\\frac{67}{4} \\]",⑤,111.수학 과목 문제생성 데이터,validation
00043_62254,M3_1_03_00043_62254_A.png,"$ x^{2}+4 x-1=0 $ 에서 $ x^{2}+4 x+4=1+4 $ $ [x+2]^{2}=5, x+2= \\pm \\sqrt{5} $ $ \\therefore x=-2 \\pm \\sqrt{5} \\cdots \\cdots $ ㉠ $ 2 x+6<5 $ 에서 $ 2 x<-1 \\quad \\therefore x<-\\frac{1}{2} $ ㉡ ㉠, ㉡에서 $ a=-2-\\sqrt{5} $",$ -2-\\sqrt{5} \\\\ $,111.수학 과목 문제생성 데이터,validation
00043_62281,M3_1_03_00043_62281_A.png,"$ \\begin{aligned} x & =\\frac{-(-3) \\pm \\sqrt{(-3)^{2}-4 \\times 1 \\times 1}}{2 \\times 1}=\\frac{3 \\pm \\sqrt{9-4}}{2} \\\\ & =\\frac{3 \\pm \\sqrt{5}}{2}\\end{aligned} $따라서 $ a=2, b=5 $ 이므로 $ a+b=7 $",$7$,111.수학 과목 문제생성 데이터,validation
00043_62302,M3_1_03_00043_62302_A.png,문제가 다 나오지 않아 폐기해야 할 듯 합니다.  (1) \\( x^{2}+\\frac{b}{a} x+\\frac{c}{a}=0 \\) (2) \\( x^{2}+\\frac{b}{a} x=-\\frac{c}{a} \\) (3) \\( x^{2}+\\frac{b}{a} x+\\left(\\frac{b}{2 a}\\right)^{2}=-\\frac{c}{a}+\\left(\\frac{b}{2 a}\\right)^{2} \\) (4) \\( \\left(x+\\frac{b}{2 a}\\right)^{2} \\) (5) \\( x+\\frac{b}{2 a} \\) (6) \\( \\frac{-b \\pm \\sqrt{b^{2}-4 a c}}{2 a} \\) $\\\\$  \\( a x^{2}+b x+c=0 \\) 에서 양변을 \\( x^{2} \\) 의 계수로 나누면 (1) \\( x^{2}+\\frac{b}{a} x+\\frac{c}{a}=0 \\) 상수항을 우변으로 이항하면 (2) \\( x^{2}+\\frac{b}{a} x=-\\frac{c}{a} \\) 양변에 \\( \\left\\{\\frac{(x \\text { 의 계수 })}{2}\\right)^{2} \\) 을 더하면 (3) \\( x^{2}+\\frac{b}{a} x+\\left(\\frac{b}{2 a}\\right)^{2}=-\\frac{c}{a}+\\left(\\frac{b}{2 a}\\right)^{2} \\),텍스트 없음,111.수학 과목 문제생성 데이터,validation
00043_62327,M3_1_03_00043_62327_A.png,"(3) $ x=\\frac{5 \\pm 3 \\sqrt{17}}{8} $ (4) $ x=\\frac{1}{6} $ 또는 $ x=2 $  (1) 괄호를 풀면 $ 4 x^{2}+4 x+1+2 x=0 $ \\[ \\begin{array}{l} 4 x^{2}+6 x+1=0 \\\\ \\therefore x=\\frac{-3 \\pm \\sqrt{3^{2}-4 \\times 1}}{4}=\\frac{-3 \\pm \\sqrt{5}}{4} \\end{array} \\] (2) 양변에 10 을 곱하면 $ 2 x^{2}+7 x+1=0 $ \\[ \\therefore x=\\frac{-7 \\pm \\sqrt{7^{2}-4 \\times 2 \\times 1}}{2 \\times 2}=\\frac{-7 \\pm \\sqrt{41}}{4} \\] (3) 양변에 분모의 최소공배수 20 을 곱하면 \\[ \\begin{array}{l} 4\\left(x^{2}-4\\right)-5(x-2)=2 \\\\ 4 x^{2}-5 x-8=0 \\\\ \\therefore x=\\frac{-[-5] \\pm \\sqrt{(-5)^{2}-4 \\times 4 \\times[-8)}}{2 \\times 4}=\\frac{5 \\pm \\sqrt{153}}{8}=\\frac{5 \\pm 3 \\sqrt{17}}{8} \\end{array} \\] (4) 양변에 10 을 곱하면 \\[ \\begin{array}{l} 2(3 x-1)^{2}=10 x(1.2 x+0.1) \\\\ 18 x^{2}-12 x+2=12 x^{2}+x \\\\ 6 x^{2}-13 x+2=0,(6 x-1)(x-2)=0 \\\\ \\therefore x=\\frac{1}{6} \\text { 또는 } x=2 \\end{array} \\]",(1) $ x=\\frac{-3 \\pm \\sqrt{5}}{4} $ (2) $ x=\\frac{-7 \\pm \\sqrt{41}}{4} $,111.수학 과목 문제생성 데이터,validation
00043_62333,M3_1_03_00043_62333_A.png,양변에 $30$ 을 곱하면 $ \\begin{array}{l}20 x^{2}-72 x+36=0 \\\\ 5 x^{2}-18 x+9=0 \\\\ (5 x-3)(x-3)=0\\end{array}   \\therefore x=\\frac{3}{5} $ 또는 $ x=3 $ 따라서 두 근의 합은 $ \\frac{3}{5}+3=\\frac{18}{5} $,④,111.수학 과목 문제생성 데이터,validation
00043_62364,M3_1_03_00043_62364_A.png,"$x^{2}+3 x=A$ 로 치환하면  $A^{2}-2 A-8=0,[A-4][A+2]=0 $ $\\therefore$ $A=4$ 또는 $A=-2 $ 즉 $ x^{2}+3 x=4$ 또는 $x^{2}+3 x=-2 $ $x^{2}+3 x-4=0$ 에서 $[x+4]\\{x-1]=0 $ $\\therefore$ $ x=-4$ $ x=1$  $x^{2}+3 x+2=0$ 에서 $[x+2]\\{x+1]=0 $ $\\therefore$ $x=-2$ 또는 $x=-1$  따라서 주어진 방정식의 모든 해들의 합은  $(-4)+1+(-2)+(-1)=-6$",$-6$,111.수학 과목 문제생성 데이터,validation
00043_62369,M3_1_03_00043_62369_A.png,"$ A=n(n-1)(n-2)(n-3)+1$ $=n(n-3)(n-1)(n-2)+1$ $=\\left(n^{2}-3 n\\right)\\left(n^{2}-3 n+2\\right)+1$ $ n^{2}-3 n=X $ 로 치환하면  $ X(X+2)+1=X^{2}+2 X+1=(X+1)^{2}=\\left(n^{2}-3 n+1\\right)^{2} $ 즉 $ \\left(n^{2}-3 n+1\\right)^{2}=55^{2} $ 이므로  $ n^{2}-3 n+1=55,  n^{2}-3 n-54=0 $  $ (n+6)(n-9)=0  \\therefore n=-6 $ 또는 $ n=9 $  그런데 $ n $은 자연수이므로 $ n=9 $ <주의> $ n^{2}-3 n+1=-55 $일 때 해가 없으므로 이 조건을 만족하는 자연수 $ n $은 존재하지 않는다.",$9$,111.수학 과목 문제생성 데이터,validation
00043_62379,M3_1_03_00043_62379_A.png,이 중에서 큰 수는 $ -8+3 \\sqrt{5} $ 이므로 \\[ \\begin{array}{l} a=-8 \\pm \\sqrt{45}=-8 \\pm 3 \\sqrt{5}=-8+6 . \\times \\times \\times=-1 . \\times \\times \\times \\\\ \\therefore-2<a<-1 \\quad \\therefore n=-2 \\end{array} \\],$-2$ 양변에 $2$를 곱하고 정리하면 \\[ \\begin{array}{l} 2\\left(x^{2}+7 x+10\\right)=x^{2}-2 x+1 \\\\ x^{2}+16 x+19=0 \\quad \\therefore x=-8 \\pm 3 \\sqrt{5} \\end{array} \\],111.수학 과목 문제생성 데이터,validation
00043_62399,M3_1_03_00043_62399_A.png,"양변에 $10$ 을 곱하면 $ 5 x^{2}=3 x+2, \\quad 5 x^{2}-3 x-2=0 $  $ (5 x+2)(x-1)=0 $   $ \\therefore x=-\\frac{2}{5} $ 또는 $ x=1 $   그런데 $ \\alpha>\\beta $ 이므로 $ \\alpha=1, \\beta=-\\frac{2}{5} $  $ \\therefore \\alpha-\\beta=1-\\left(-\\frac{2}{5}\\right)=\\frac{7}{5} $",$ \\frac{7}{5} $,111.수학 과목 문제생성 데이터,validation
00043_62411,M3_1_03_00043_62411_A.png,"$ x-2=A $ 로 치환하면 $ 0.3 A^{2}+\\frac{1}{2} A-\\frac{1}{5}=0 $ 양변에  $10$ 을 곱하면 $ 3 A^{2}+5 A-2=0,(A+2)(3 A-1)=0 $ $ \\therefore A=-2 $ 또는 $ A=\\frac{1}{3} $ 즉 $ x-2=-2 $ 또는 $ x-2=\\frac{1}{3} $ 따라서 $ x=0 $ 또는 $ x=\\frac{7}{3} $ 이므로 모든 $ x $ 의 값들의 합은 $ \\frac{7}{3} $",⑤,111.수학 과목 문제생성 데이터,validation
00043_62436,M3_1_03_00043_62436_A.png,"$ x+2=A $ 로 치환하면 $ 0.1 A^{2}-\\frac{2}{5} A-1.2=0 $ 양변에 $10$ 을 곱하면 $ A^{2}-4 A-12=0   (A-6)(A+2)=0,(x+2-6)(x+2+2)=0   (x-4)(x+4)=0  \\therefore x=4 $ 또는 $ x=-4 $ 따라서 양수인 해는 $ x=4 $ 이다.",①,111.수학 과목 문제생성 데이터,validation
00043_62439,M3_1_03_00043_62439_A.png,양변에 $3$을 곱하고 정리하면 \\[ x^{2}+2 x-2=0  \\therefore x=-1 \\pm \\sqrt{3} \\] 이때 양수인 해는 $ x=-1+\\sqrt{3} $ 이므로 $ a=-1+\\sqrt{3} $ 따라서 $ 0<a<1 $ 이므로 $ n=0 $ 이다.,①,111.수학 과목 문제생성 데이터,validation
00043_62451,M3_1_03_00043_62451_A.png,"양변에 분모의 최소공배수 $6$ 을 곱하면 $ 2 x^{2}+3 a x-b=0 $ 근의 공식을 이용하면 $ x=\\frac{-3 a \\pm \\sqrt{9 a^{2}+8 b}}{4}   -3 a=-3,9 a^{2}+8 b=33 $ 에서 $ a=1, b=3   \\therefore a-b=-2 $",②,111.수학 과목 문제생성 데이터,validation
00043_62592,M3_1_03_00043_62592_A.png,"\\[ \\begin{array}{l} (\\alpha+1)+(\\beta+1)=-2 \\text { 이므로 } \\alpha+\\beta=-4 \\\\ (\\alpha+1)(\\beta+1)=-6 \\text { 이므로 } \\alpha \\beta+\\alpha+\\beta+1=-6 \\quad \\therefore \\alpha \\beta=-3 \\\\ x^{2}+a x+2 b=0 \\text { 에서 } \\alpha+\\beta=-a, \\alpha \\beta=2 b \\end{array} \\] 따라서 $ -a=-4,2 b=-3 $ 이므로 $ a=4, b=-\\frac{3}{2} $ \\[ \\therefore a b=4 \\times\\left(-\\frac{3}{2}\\right)=-6 \\]",②,111.수학 과목 문제생성 데이터,validation
00043_62652,M3_1_03_00043_62652_A.png,계수가 유리수인 이차방정식 $ x^{2}+k x-5=0 $ 의 한 근이 $ -1-\\sqrt{6} $ 이므로 다른 한 근은 $ -1+\\sqrt{6} $ 이다. 따라서 근과 계수의 관계에 의해 $ -k=-1-\\sqrt{6}-1+\\sqrt{6}=-2 \\quad \\therefore k=2 $,$2$,111.수학 과목 문제생성 데이터,validation
00043_62655,M3_1_03_00043_62655_A.png,"$ 2 x^{2}-k x+10=0 $ 의 한 근이 $ -1+\\sqrt{5} $ 이므로 다른 한 근은 $ -1-\\sqrt{5} $ 이다. 근과 계수의 관계에서 두 근의 합은 \\[ (-1+\\sqrt{5})+(-1-\\sqrt{5})=\\frac{k}{2},-2=\\frac{k}{2} \\quad \\therefore k=-4 \\]",①,111.수학 과목 문제생성 데이터,validation
00043_62662,M3_1_03_00043_62662_A.png,$ x^{2}-2 x+3 k=0 $ 의 한 근이 $ 1-\\sqrt{5} $ 이므로 다른 한 근은 $ 1+\\sqrt{5} $ 이다. 근과 계수의 관계에 의해 $ (1-\\sqrt{5})(1+\\sqrt{5})=3 k \\quad \\therefore k=-\\frac{4}{3} $,③,111.수학 과목 문제생성 데이터,validation
00043_62676,M3_1_03_00043_62676_A.png,한 근이 $ -3+2 \\sqrt{2} $이므로 다른 한 근은 $ -3-2 \\sqrt{2} $이다.이차방정식의 근과 계수의 관계에 의해$ \\begin{array}{l}-\\frac{a}{2}=(-3+2 \\sqrt{2})+(-3-2 \\sqrt{2})=-6  \\therefore a=12 \\\\ \\frac{b}{2}=(-3+2 \\sqrt{2})(-3-2 \\sqrt{2})=1  \\therefore b=2 \\\\ \\therefore a+b=12+2=14\\end{array} $,③,111.수학 과목 문제생성 데이터,validation
00043_62681,M3_1_03_00043_62681_A.png,"$ 2 x^{2}+p x+q=0 $ 의 두 근이 $ -3, \\frac{1}{2} $ 이므로 $ -3+\\frac{1}{2}=-\\frac{p}{2} $에서 $ -\\frac{5}{2}=-\\frac{p}{2}   \\therefore p=5 $ $ -3 \\times \\frac{1}{2}=\\frac{q}{2} $에서 $ -\\frac{3}{2}=\\frac{q}{2}  \\therefore q=-3 $ $ \\therefore p+q=5+(-3)=2 $",②,111.수학 과목 문제생성 데이터,validation
00043_62688,M3_1_03_00043_62688_A.png,"$ x^{2}-a x+2 a-4=0 $ 에서 근과 계수의 관계에 의해 \\( \\alpha+\\beta=a, \\alpha \\beta=2 a-4 \\) 이때 $ \\alpha^{2}+\\beta^{2}=4 $ 이므로 $ (\\alpha+\\beta)^{2}-2 \\alpha \\beta=4 $ \\( \\begin{array}{l} a^{2}-2(2 a-4)=4, \\quad a^{2}-4 a+4=0, \\quad(a-2)^{2}=0 \\\\ \\therefore a=2 \\text { (중근) } \\end{array} \\)",$2$,111.수학 과목 문제생성 데이터,validation
00043_62696,M3_1_03_00043_62696_A.png,"$ x^{2}-2 x-1=0 $ 에서 근과 계수의 관계에 의해 \\( \\begin{array}{l} \\alpha+\\beta=2, \\alpha \\beta=-1 \\\\ \\therefore \\frac{\\beta}{\\alpha+1}+\\frac{\\alpha}{\\beta+1}=\\frac{\\beta(\\beta+1)+\\alpha(\\alpha+1)}{(\\alpha+1)(\\beta+1)} \\\\ =\\frac{\\alpha^{2}+\\beta^{2}+\\alpha+\\beta}{\\alpha \\beta+\\alpha+\\beta+1} \\\\ =\\frac{(\\alpha+\\beta)^{2}-2 \\alpha \\beta+(\\alpha+\\beta)}{\\alpha \\beta+(\\alpha+\\beta)+1} \\\\ =\\frac{2^{2}-2 \\times(-1)+2}{-1+2+1}=4 \\end{array} \\)",$4$,111.수학 과목 문제생성 데이터,validation
00043_62698,M3_1_03_00043_62698_A.png,"$ 3 x^{2}-a x+b=0 $ 의 두 근의 합이 $ \\frac{5}{3} $ 이고 곱이 $-2$ 이므로 $ \\frac{a}{3}=\\frac{5}{3} $ 에서 $ a=5, \\frac{b}{3}=-2 $ 에서 $ b=-6 $ 이때 $ 5 x^{2}-6 x+1=0 $ 의 두 근이 $ \\alpha, \\beta $ 이므로 $ \\alpha+\\beta=\\frac{6}{5}, \\alpha \\beta=\\frac{1}{5} $ $ \\therefore(\\alpha-\\beta)^{2}=(\\alpha+\\beta)^{2}-4 \\alpha \\beta $ $ =\\left(\\frac{6}{5}\\right)^{2}-4 \\times \\frac{1}{5}=\\frac{16}{25} $",$ \\frac{16}{25} $,111.수학 과목 문제생성 데이터,validation
