question_id,question_filename,question_grade,question_term,question_unit,question_topic,question_topic_name,question_type1,question_type2,question_condition,question_step,question_sector1,question_sector2,question_difficulty,question_contents,figure_text,question_text,source,label
00041_41055,M3_1_02_00041_41055.png,M3,1,02,9102055,인수분해 공식을 이용한 수의 계산의 활용,단답형,2,0,기본,계산,변화와 관계,1,0,,$ 11^{4}  -16 $을 소인수분해하여라.,111.수학 과목 문제생성 데이터,validation
00041_41068,M3_1_02_00041_41068.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,선택형,2,0,기본,추론,변화와 관계,3,0,,$25 x^{2}+A x+36$이 완전제곱식이 되도록 하는 상수 $A$의 값은? ①$24$ ②$30$ ③$60$ ④$\\pm 30$ ⑤$\\pm 60$,111.수학 과목 문제생성 데이터,validation
00041_41082,M3_1_02_00041_41082.png,M3,1,02,9102036,두 일차식의 곱으로 인수분해되도록 계수나 상수항의 값 정하기_acx²+(ad+bc)x+bd 꼴의 인수분해,선택형,2,1,기본,이해,변화와 관계,3,0,,"$ A x^{2}+B x-12=\\{2 x-3\\}(x+C) $ 일 때, $ A+B+C $ 의 값은? (단, $ A, B, C $ 는 상수)①$7$ ②$9$ ③$11$ ④$13$ ⑤$15$",111.수학 과목 문제생성 데이터,validation
00041_41092,M3_1_02_00041_41092.png,M3,1,02,9102038,두 다항식의 공통인수 구하기,선택형,2,0,기본,이해,변화와 관계,2,0,,"두 다항식 $ x^{2}-A x+2,  x^{2}+B x+8 $의 공통 인수가 $x‒2$일 때, $A‒B$의 값은? (단, $A, B$는 상수) ①$3$ ②$6$ ③$7$ ④$8$ ⑤$9$",111.수학 과목 문제생성 데이터,validation
00041_41097,M3_1_02_00041_41097.png,M3,1,02,9102035,acx²+(ad+bc)x+bd 꼴의 인수분해,단답형,2,0,기본,계산,변화와 관계,2,0,,"다음 다항식을 $x$의 계수가 자연수인 두 일차식의 곱으로 인수분해했을 때, 두 일차식의 합을 구하여라. (1) $ 3 x^{2}-22 x+7 $ (2) $ 4 x^{2}+17 x+4 $ (3) $ 6 x^{2}+19 x y+10 y^{2} $",111.수학 과목 문제생성 데이터,validation
00041_41106,M3_1_02_00041_41106.png,M3,1,02,9102044,다항식을 한 문자로 치환하기,단답형,2,0,기본,계산,변화와 관계,2,0,,다음 식을 인수분해하여라. (1) $ (-x+4)^{2}-4(-x+4)-12 $ (2) $ (x-2)^{2}-5(x-2)-24 $ (3) $ 3(2 x+1)^{2}-4(2 x+1) y+y^{2} $ (4) $ 10(3 x-2)^{2}-7(3 x-2) y-12 y^{2} $,111.수학 과목 문제생성 데이터,validation
00041_41122,M3_1_02_00041_41122.png,M3,1,02,9102053,인수분해 공식을 이용한 수의 계산,단답형,2,0,기본,계산,변화와 관계,2,0,,인수분해 공식을 이용하여 $ \\sqrt{13^{2}-12^{2}} $ 을 계산하여라,111.수학 과목 문제생성 데이터,validation
00041_41126,M3_1_02_00041_41126.png,M3,1,02,9102053,인수분해 공식을 이용한 수의 계산,단답형,2,0,기본,계산,변화와 관계,2,0,,인수분해 공식을 이용하여 $ 4 \\times 102^{2}-16 \\times 49^{2} $ 을 계산하여라.,111.수학 과목 문제생성 데이터,validation
00041_41130,M3_1_02_00041_41130.png,M3,1,02,9102053,인수분해 공식을 이용한 수의 계산,단답형,2,0,기본,계산,변화와 관계,1,0,,인수분해 공식을 이용하여 $ \\sqrt{21^{2}-42+1-15^{2}} $을 계산하여라.,111.수학 과목 문제생성 데이터,validation
00041_45658,M3_1_02_00041_45658.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,단답형,2,0,기본,계산,변화와 관계,3,0,,"$ \\frac{1}{25} x^{2}+\\frac{2}{5} x y+\\square $이 완전제곱식일 때, $\\square$ 안에 알맞은 식을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_45659,M3_1_02_00041_45659.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,선택형,2,0,기본,계산,변화와 관계,3,0,,"$\\frac{1}{4} x^{2}-\\square x+\\frac{1}{25}$ 이 완전제곱식이 될 때, $\\square$ 안에 알맞은 수는? ① $\\frac{1}{10}$ ② $\\frac{1}{5}$ ③ $\\pm \\frac{1}{10}$ ④ $\\pm \\frac{1}{5}$ ⑤ $\\pm \\frac{1}{12}$",111.수학 과목 문제생성 데이터,validation
00041_45666,M3_1_02_00041_45666.png,M3,1,02,9102033,x²+(a+b)x+ab 꼴의 인수분해,단답형,2,0,기본,계산,변화와 관계,3,0,,"일차항의 계수가 $1$인 두 일차식의 곱이 $ x^{2}-x-42 $일 때, 두 일차식의 합을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_45667,M3_1_02_00041_45667.png,M3,1,02,9102033,x²+(a+b)x+ab 꼴의 인수분해,단답형,2,0,기본,계산,변화와 관계,3,0,,"일차항의 계수가 $1$인 두 일차식의 곱이 $x^2‒11x+30$일 때, 두 일차식의 합을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_45668,M3_1_02_00041_45668.png,M3,1,02,9102035,acx²+(ad+bc)x+bd 꼴의 인수분해,단답형,2,0,기본,계산,변화와 관계,3,0,,다음 식을 인수분해하여라. $ 2 x^{2}+x-6 $,111.수학 과목 문제생성 데이터,validation
00041_45703,M3_1_02_00041_45703.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,선택형,2,0,기본,추론,변화와 관계,3,0,,"다음 중 $ x^{2}+m x+n $ 이 완전제곱식이 되게 하는 상수 $ m, n $ 의 값이 아닌 것은?  ① $ m=2, n=1 $  ② $ m=-6, n=9 $  ③ $ m=14, n=49 $  ④ $ m=-4, n=4 $  ⑤ $ m=9, n=9 $",111.수학 과목 문제생성 데이터,validation
00041_45713,M3_1_02_00041_45713.png,M3,1,02,9102038,두 다항식의 공통인수 구하기,단답형,2,0,기본,추론,변화와 관계,3,0,,두 다항식 $ x^{2}-x-6 $ 과 $ x^{2}-3 x-10 $ 의 공통 인수를 구하여라.,111.수학 과목 문제생성 데이터,validation
00041_45716,M3_1_02_00041_45716.png,M3,1,02,9102061,도형의 넓이에의 응용,단답형,1,0,기본,이해,변화와 관계,2,0,,"다음 그림과 같이 넓이가 $ 2 x^{2}+7 x+3 $ 이고, 한 변의 길이가 $ x+3 $ 직사각형의 둘레의 길이를 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_45717,M3_1_02_00041_45717.png,M3,1,02,9102061,도형의 넓이에의 응용,단답형,2,0,기본,이해,변화와 관계,2,0,,다음 그림과 같이 넓이가 $ x^{2}+3 x-10 $인 직사각형의 둘레의 길이를 구하여라. $ x^{2}+3 x-10 $,111.수학 과목 문제생성 데이터,validation
00043_60487,M3_1_02_00043_60487.png,M3,1,02,9102028,공통인수로 묶어 인수분해하기,단답형,2,0,기본,계산,변화와 관계,3,0,,다음 식을 인수분해하여라.(1) $ a^{2} b-12 a b $ (2) $ a x-a y+a z $ (3) $ x^{2} y-x y^{2}+x y $ (4) $ 9 a^{2} b+6 a b^{2}-3 b $,111.수학 과목 문제생성 데이터,validation
00043_60507,M3_1_02_00043_60507.png,M3,1,02,9102028,공통인수로 묶어 인수분해하기,단답형,1,0,기본,이해,변화와 관계,3,0,,다음 <보기> 중 $ x^{2} y-x y^{2}+x y $ 의 인수를 모두 골라라. <보기>㉠$ x^{2} $㉡ $xy$㉢ $x+y+1$ ㉣$ x(x‒y+1)$㉤ $x‒y$ ㉥ $y(x‒y+1)$,111.수학 과목 문제생성 데이터,validation
00043_60514,M3_1_02_00043_60514.png,M3,1,02,9102028,공통인수로 묶어 인수분해하기,선택형,2,0,기본,계산,변화와 관계,3,0,,다음 중 인수분해한 것이 옳은 것은? (1) $ a x-a y=a(x+y) $ (2) $ a^{2} b+a b^{2}=a^{2}(b+a) $ (3) $ -2 x+6 x y=-2 x(1-6 y) $ (4) $ 3 x^{2}+12 x y=3 x(x+4 y) $ (5) $ 4 x^{2} y-8 x^{2}=4 x^{2}(y-2 x) $,111.수학 과목 문제생성 데이터,validation
00043_60535,M3_1_02_00043_60535.png,M3,1,02,9102029,a²±2ab+b² 꼴의 인수분해,단답형,1,0,기본,계산,변화와 관계,3,0,,다음 식을 인수분해하여라. $ \\frac{1}{9} a^{2}+\\frac{1}{2} a b+\\frac{9}{16} b^{2} $,111.수학 과목 문제생성 데이터,validation
00043_60537,M3_1_02_00043_60537.png,M3,1,02,9102029,a²±2ab+b² 꼴의 인수분해,선택형,1,0,기본,추론,변화와 관계,1,0,,"다음은 왼쪽의 두 다항식으로부터 어떤 규칙에 의하여 오른쪽 다항식을 구한 것이다. $\\square$ 안에 알맞은 다항식은? (가) $ x^{2}, 4 x+4 \\Rightarrow x+2 $ (나) $ 9 x^{2}+1,-6 x \\Rightarrow 3 x-1 $ (다) $ x^{2}-15 x+4,3 x^{2}+3 x+5   \\Rightarrow \\boxed{\\phantom{(}~~~~~~~~~~~~~~~~~~{}} $ ① $ 2 x-3 $ ② $ 2 x-1 $ ③ $ 2 x+1 $ ④ $ 4 x-3 $ ⑤ $ 4 x+3 $",111.수학 과목 문제생성 데이터,validation
00043_60559,M3_1_02_00043_60559.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,단답형,2,0,기본,이해,변화와 관계,2,0,,$ 4 x^{2}+(2 k-1) x+49 $가 완전제곱식이 되기 위한 상수 $ k $의 값을 모두 구하여라.,111.수학 과목 문제생성 데이터,validation
00043_60570,M3_1_02_00043_60570.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,선택형,2,0,기본,이해,변화와 관계,2,0,,$ (x+3)(x-7)+k $ 가 완전제곱식이 되기 위한 상수 $ k $ 의 값은? (1) $-21$ (2)$ -15$ (3) $21$ (4) $25$ (5)$ 27$,111.수학 과목 문제생성 데이터,validation
00043_60588,M3_1_02_00043_60588.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,단답형,2,0,기본,이해,변화와 관계,3,0,,"이차식 $ 4 x^{2}+A x+25 $가 완전제곱식이 될 때, 상수 $A$의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_60590,M3_1_02_00043_60590.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,선택형,2,0,기본,이해,변화와 관계,2,0,,"다음 식이 모두 완전제곱식이 될 때, $\\square$ 안의 수가 가장 큰 것은? ① $ x^{2}-12 x+\\square $ ② $ x^{2}+18 x+\\square $ ③ $ x^{2}+\\square x+100 $ ④ $ 4 x^{2}+\\square x+25 $ ⑤ $ 9 x^{2}+\\square x+1 $",111.수학 과목 문제생성 데이터,validation
00043_60593,M3_1_02_00043_60593.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,단답형,2,0,기본,이해,변화와 관계,3,0,,다음 식이 완전제곱식이 되도록 $\\square$ 안에 알맞은 것을 써넣어라.(1) $ x^{2}+\\boxed{\\phantom{1234}} x+\\frac{1}{16} $ (2) $ 2 x^{2}+12 x y+\\boxed{\\phantom{123456}} $ (3) $ \\frac{1}{4} b^{2}+\\boxed{\\phantom{1234}}+\\frac{4}{9} a^{2} $,111.수학 과목 문제생성 데이터,validation
00043_60603,M3_1_02_00043_60603.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,단답형,2,0,기본,계산,변화와 관계,3,0,,"$ 4 x^{2}+12 x+a=(b x+c)^{2} $ 일 때, 상수 $ a, b, c $ 에 대하여 $ a-(b+c) $ 의 값을 구하여라. (단, $ b>0 $ )",111.수학 과목 문제생성 데이터,validation
00043_60604,M3_1_02_00043_60604.png,M3,1,02,9102030,완전제곱식이 되도록 계수나 상수항 정하기,단답형,2,0,기본,이해,변화와 관계,3,0,,"이차식 $ \\frac{1}{4} x^{2}+A x y+y^{2} $이 완전제곱식이 될 때, 상수 $ A $의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_60619,M3_1_02_00043_60619.png,M3,1,02,9102031,근호 안이 완전제곱식으로 인수분해 되는 식,선택형,2,0,기본,계산,변화와 관계,3,0,,"$ 2<x<3 $일 때, $ \\sqrt{x^{2}-4 x+4}-\\sqrt{x^{2}-6 x+9} $를 간단히 하면?  (1) $-5$ (2) $-1$ (3) $1$ (4) $ 2 x-5 $ (5) $ 2 x+5 $",111.수학 과목 문제생성 데이터,validation
00043_60623,M3_1_02_00043_60623.png,M3,1,02,9102031,근호 안이 완전제곱식으로 인수분해 되는 식,단답형,1,0,기본,계산,변화와 관계,2,0,,"$ 0<a<1 $ 일 때, 다음 식을 간단히 하여라. \\[ \\sqrt{a^{2}-2 a+1}-\\sqrt{a^{2}+2 a+1}-\\sqrt{(2 a)^{2}} \\]",111.수학 과목 문제생성 데이터,validation
00043_60625,M3_1_02_00043_60625.png,M3,1,02,9102031,근호 안이 완전제곱식으로 인수분해 되는 식,단답형,1,0,기본,계산,변화와 관계,2,0,,"$2<x<3$일 때, 다음 식을 간단히 하여라. $ \\sqrt{4 x^{2}-16 x+16}+\\sqrt{4 x^{2}-24 x+36} $",111.수학 과목 문제생성 데이터,validation
00043_60677,M3_1_02_00043_60677.png,M3,1,02,9102032,a²－b² 꼴의 인수분해,단답형,1,0,기본,계산,변화와 관계,3,0,,"다음은 다항식을 인수분해하는 과정이다. 정수 $A, B, C$의 값을 각각 구하여라. $ -2 x^{2}+8=A\\left(x^{2}-B\\right)=-2(x+C)(x-C) $",111.수학 과목 문제생성 데이터,validation
00043_60680,M3_1_02_00043_60680.png,M3,1,02,9102032,a²－b² 꼴의 인수분해,선택형,2,0,기본,계산,변화와 관계,2,0,,다음 중 인수분해한 것이 옳지 않은 것은? (1) $ 1-a^{2}=(1-a)(1+a) $ (2) $ 9 a^{2}-4 b^{2}=(3 a+2 b)(3 a-2 b) $ (3) $ -50 a^{2}-4 b^{2}=-2(5 a+b)(5 a-b) $ (4) $ 3 x^{2}-12 y^{2}=3(x+2 y)(x-2 y) $ (5) $ \\frac{4}{3} x^{2} y^{2}-3=\\frac{1}{3}(2 x y+3)(2 x y-3) $,111.수학 과목 문제생성 데이터,validation
00043_60687,M3_1_02_00043_60687.png,M3,1,02,9102032,a²－b² 꼴의 인수분해,단답형,2,0,기본,계산,변화와 관계,2,0,,다음 식을 인수분해하여라. (1) $ 9 a b^{2}-a c^{2} $ (2) $ x^{4}-y^{4} $,111.수학 과목 문제생성 데이터,validation
00043_60690,M3_1_02_00043_60690.png,M3,1,02,9102032,a²－b² 꼴의 인수분해,단답형,2,0,기본,계산,변화와 관계,3,0,,다음 식을 인수분해하여라. (1) $ 25 x^{2}-16 y^{2} $ (2) $ -x^{2}+16 y^{2} $ (3) $ \\frac{9}{4} a^{2}-\\frac{81}{25} b^{2} $,111.수학 과목 문제생성 데이터,validation
00043_60698,M3_1_02_00043_60698.png,M3,1,02,9102032,a²－b² 꼴의 인수분해,선택형,2,0,기본,이해,변화와 관계,2,0,,다음 중 $ x^{4}-x^{2} $ 의 인수가 아닌 것은? ① $ x $ ② $ x-1 $ ③ $ x+1 $ ④ $ x^{2}-1 $ ⑤ $ x^{2}+1 $,111.수학 과목 문제생성 데이터,validation
00043_60700,M3_1_02_00043_60700.png,M3,1,02,9102032,a²－b² 꼴의 인수분해,선택형,2,0,기본,계산,변화와 관계,2,0,,"$ \\frac{1}{9} a^{2}-\\frac{25}{36} b^{2} $이 $ (x+y)(x-y) $의 꼴인 두 일차식의 곱으로 인수분해될 때, 이 두 일차식의 합은? ① $ \\frac{2}{9} a-\\frac{5}{3} b $② $ \\frac{2}{3} a-\\frac{5}{3} b $ ③ $ \\frac{2}{9} a $ ④ $ \\frac{2}{3} a $ ⑤ $ \\frac{4}{3} a $",111.수학 과목 문제생성 데이터,validation
00043_60709,M3_1_02_00043_60709.png,M3,1,02,9102033,x²+(a+b)x+ab 꼴의 인수분해,선택형,2,0,기본,이해,변화와 관계,2,0,,다음 중 $ a x^{2}-2 a x-3 a $의 인수가 아닌 것은?  (1) $ a $ (2) $ x+1 $ (3) $ x-3 $ (4) $ a x+3 a $ (5) $ x^{2}-2 x-3 $,111.수학 과목 문제생성 데이터,validation
00043_60734,M3_1_02_00043_60734.png,M3,1,02,9102040,"이차식의 x의 계수 또는 상수항의 최댓값, 최솟값",선택형,2,0,기본,추론,변화와 관계,1,0,,"$ x^{2}+\\square x-12 $가 일차식의 곱으로 인수분해될 때, 다음 중  $\\square$ 안에 알맞은 정수가 아닌 것은? ①$-11$ ②$-4$ ③$1$ ④$2$ ⑤$11$",111.수학 과목 문제생성 데이터,validation
00043_60735,M3_1_02_00043_60735.png,M3,1,02,9102034,두 일차식의 곱으로 인수분해되도록 계수나 상수항의 값 정하기_x²+(a+b)x+ab 꼴의 인수분해,단답형,2,0,기본,이해,변화와 관계,3,0,,"$ x^{2}-A x+12 $ 가 $ x-6 $ 을 인수로 가질 때, 상수 $ A $ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_60740,M3_1_02_00043_60740.png,M3,1,02,9102034,두 일차식의 곱으로 인수분해되도록 계수나 상수항의 값 정하기_x²+(a+b)x+ab 꼴의 인수분해,선택형,2,0,기본,이해,변화와 관계,2,0,,"$x^2+5x+k$가 $x‒2$를 인수로 가질 때, 상수 $k$의 값은? ① $-14$ ② $-10 $ ③ $-6$ ④ $6$ ⑤ $10$",111.수학 과목 문제생성 데이터,validation
00043_60752,M3_1_02_00043_60752.png,M3,1,02,9102040,"이차식의 x의 계수 또는 상수항의 최댓값, 최솟값",단답형,2,0,기본,추론,변화와 관계,1,0,,"이차식 $ x^{2}+a x+12 $가 $x$의 계수가 $1$이고 상수항이 자연수인 두 일차식으로 인수분해될 때, 자연수 $a$의 값 중에서 최댓값을 $M$, 최솟값을 $m$이라 하자. 이때  $ M-m $ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_60758,M3_1_02_00043_60758.png,M3,1,02,9102035,acx²+(ad+bc)x+bd 꼴의 인수분해,선택형,2,0,기본,이해,변화와 관계,2,0,,다음 중 $ x-3 $ 을 인수로 갖지 않는 것은? ① $ 2 x^{2}-7 x+3 $ ② $ 2 x^{2}-x-15 $ ③ $ 4 x^{2}-11 x-3 $ ④ $ 3 x^{2}+8 x-3 $ ⑤ $ 2 x^{2}-13 x+21 $,111.수학 과목 문제생성 데이터,validation
00043_60769,M3_1_02_00043_60769.png,M3,1,02,9102035,acx²+(ad+bc)x+bd 꼴의 인수분해,선택형,2,0,기본,이해,변화와 관계,2,0,,다음 중 $ a b x^{2}-\\left(a^{2}-b^{2}\\right) x-a b $ 의 인수인 것은? ① $ a x-b $ ② $ b x-a $ ③ $ a b x-1 $ ④ $ x-a b $ ⑤ $ x-b $,111.수학 과목 문제생성 데이터,validation
00043_60781,M3_1_02_00043_60781.png,M3,1,02,9102036,두 일차식의 곱으로 인수분해되도록 계수나 상수항의 값 정하기_acx²+(ad+bc)x+bd 꼴의 인수분해,선택형,2,0,기본,이해,변화와 관계,2,0,,"이차식 $ 8 x^{2}+a x+3 $ 이 $ 2 x-1 $ 을 인수로 가질 때, 상수 $ a $ 의 값은? (1) $-24$ (2) $-10$ (3) $2$ (4) $10$ (5) $24$",111.수학 과목 문제생성 데이터,validation
00043_60784,M3_1_02_00043_60784.png,M3,1,02,9102040,"이차식의 x의 계수 또는 상수항의 최댓값, 최솟값",선택형,2,0,기본,추론,변화와 관계,1,0,,"자연수 $ a $ 에 대하여 $ 2 a^{2}-a-15 $ 가 소수일 때, 이 소수는? ① $ 3 $  ② $ 5 $ ③ $ 7 $ ④ $ 11 $ ⑤ $ 13 $",111.수학 과목 문제생성 데이터,validation
00043_60812,M3_1_02_00043_60812.png,M3,1,02,9102035,acx²+(ad+bc)x+bd 꼴의 인수분해,선택형,2,1,기본,계산,변화와 관계,3,0,,"$ 5 x^{2}-8 x y-4 y^{2} $을 인수분해하면 $(ax+by)(cx‒dy)$이다. 이때 $a+b+c+d$의 값은? (단, $a4, $b,c,d$는 상수, $d>0$) ①$-10$  ②$-8$ ③$4$ ④$8$ ⑤$10$",111.수학 과목 문제생성 데이터,validation
00043_60830,M3_1_02_00043_60830.png,M3,1,02,9102037,인수분해 공식 종합,선택형,2,0,기본,이해,변화와 관계,2,0,,다음 중 완전제곱식이 아닌 것은?  ① $ x^{2}+14 x+49 $ ② $ 4 x^{2}-20 x y+25 y^{2} $ ③ $ 2 y^{2}+2+4 y $ ④ $ 3 x^{2}-4 x y+y^{2} $ ⑤ $ a^{2}+\\frac{1}{3} a+\\frac{1}{36} $,111.수학 과목 문제생성 데이터,validation
00043_60838,M3_1_02_00043_60838.png,M3,1,02,9102037,인수분해 공식 종합,선택형,2,0,기본,계산,변화와 관계,2,0,,다음 중 인수분해한 것이 옳지 않은 것은? ① $ 2 a^{2}-10 a b=2 a(a-5 b) $  ②  $ 4 a^{2}-b^{2}=(2 a+b)(2 a-b) $  ③$ 3 x^{2}-18 x+27=3(x-6)^{2} $  ④  $ x^{2}-2 x-15=(x+3)(x-5) $  ⑤ $ 3 x^{2}-5 x y+2 y^{2}=(3 x-2 y)(x-y) $,111.수학 과목 문제생성 데이터,validation
00043_60846,M3_1_02_00043_60846.png,M3,1,02,9102038,두 다항식의 공통인수 구하기,단답형,2,0,기본,계산,변화와 관계,2,0,,"두 다항식 $ x^{2}-x+a, 2 x^{2}+b x-21 $ 의 공통 인수가 $ x-3 $ 일 때, 두 상수 $ a, b $ 의 합 $ a+b $의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_60856,M3_1_02_00043_60856.png,M3,1,02,9102038,두 다항식의 공통인수 구하기,단답형,2,0,기본,계산,변화와 관계,1,0,,"세 다항식 $ 6 x^{2}+x-12,8 x^{2}+6 x-9,4 x^{2}+a x-15 $ 가 $ x $ 에 대한 일차식의 공통 인수를 가질 때, 상수 $ a $ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_60860,M3_1_02_00043_60860.png,M3,1,02,9102038,두 다항식의 공통인수 구하기,선택형,2,0,기본,계산,변화와 관계,1,0,,"세 다항식 $4 x^{2}+10 x-24,  8 x^{2} y-14 x y+3 y, 4 x^{2}+A x-3$이 $x$에 대한 일차식을 공통 인수로 갖게 하는 상수$A$의 값은? ①$-11$ ②$-6$ ③$-4$ ④$1$ ⑤$9$",111.수학 과목 문제생성 데이터,validation
00043_60864,M3_1_02_00043_60864.png,M3,1,02,9102038,두 다항식의 공통인수 구하기,선택형,2,1,기본,계산,변화와 관계,2,0,,"두 다항식 $ x^{2}+a x-8 $과 $ 2 x^{2}+7 x+b $의 공통 인수가 $x+4$일 때, $a‒b$의 값은? (단, $a,b$는 상수)  ① $2$ ②$4$ ③$6$ ④$8$ ⑤ $10$",111.수학 과목 문제생성 데이터,validation
00043_60883,M3_1_02_00043_60883.png,M3,1,02,9102039,계수 또는 상수항을 잘못 보고 푼 경우,선택형,2,0,기본,문제해결,변화와 관계,2,0,,"어떤 이차식을 윤지는 $ x $ 의 계수를 잘못 보고 $ (x-2)(x+9) $ 로 인수분해하였고, 미숙이는 상수항을 잘못 보고 $ (x+1)(x+2) $로 인수분해하였다. 이 이차식은? (1) $ x^{2}-9 x+18 $ (2) $ x^{2}-6 x+8 $ (3) $ x^{2}+2 x-3 $ (4) $ x^{2}+3 x-18 $ (5) $ x^{2}+7 x+2 $",111.수학 과목 문제생성 데이터,validation
00043_60885,M3_1_02_00043_60885.png,M3,1,02,9102039,계수 또는 상수항을 잘못 보고 푼 경우,선택형,2,1,기본,문제해결,변화와 관계,2,0,,"동훈이와 민철이가 어떤 이차식을 인수분해하는데 동훈이는 $x$의 계수를 잘못 보고 $ (x-2)(x-8) $로 인수분해하였고, 민철이는 상수항을 잘못 보고 $ (x-10)(x+2) $로 인수분해하였다. 처음의 이차식을 바르게 인수분해하면 $ (x+a)(x+b) $일 때, $ a^{2}-b^{2} $의 값은? (단, $a,b$는 상수) ①$0$ ②$1$ ③$3$ ④$5$ ⑤$6$",111.수학 과목 문제생성 데이터,validation
00043_60894,M3_1_02_00043_60894.png,M3,1,02,9102039,계수 또는 상수항을 잘못 보고 푼 경우,선택형,2,0,기본,문제해결,변화와 관계,2,0,,"$ x $ 에 대한 이차식 $ x^{2}+a x+b $ 를 인수분해하는데 재윤이는 $ x $ 의 계수를 잘못 보고 $ (x-3)^{2} $ 으로 인수분해하였고, 세진이는 상수항을 잘못 보고 $ (x+7)(x-1) $ 로 인수분해하였다. 처음에 주어진 이차식을 바르게 인수분해한 것은?  ① $ (x-7)(x+1) $  ② $ (x+3)(x-3) $  ③ $ (x+3)^{2} $  ④ $ x(x-3) $  ⑤ $ x(x+3) $",111.수학 과목 문제생성 데이터,validation
00043_60907,M3_1_02_00043_60907.png,M3,1,02,9102038,두 다항식의 공통인수 구하기,선택형,2,1,기본,계산,변화와 관계,2,0,,"두 다항식 $ x^{2}-7 x+12,2 x^{2}-7 x-4 $ 의 공통 인수가 $ x+p $ 이고, 두 다항식 $ 3 x^{2}+10 x-8,5 x^{2}+19 x-4 $ 의 공통 인수가 $ x+q $ 일 때, $ p-q $ 의 값은? (단, $ p, q $ 는 상수) ①$-8$ ②$-6$ ③$-2$ ④$0$ ⑤$8$",111.수학 과목 문제생성 데이터,validation
00043_60919,M3_1_02_00043_60919.png,M3,1,02,9102043,공통인수로 묶고 인수분해 공식을 이용하여 인수분해하기,선택형,2,0,기본,계산,변화와 관계,2,0,,다음 중 $ a^{4}(a-1)-a^{2}(a-1) $ 의 인수가  아닌 것은? ①  $a$  ② $a+1$  ③ $ a^{2}-1 $  ④ $ a^{2}(a-1) $  ⑤ $ a^{2}+2 a $,111.수학 과목 문제생성 데이터,validation
00043_60920,M3_1_02_00043_60920.png,M3,1,02,9102043,공통인수로 묶고 인수분해 공식을 이용하여 인수분해하기,선택형,2,0,기본,계산,변화와 관계,2,0,,다음 중 $(a+1)x^2+6(a+1)x‒7(a+1)$의 인수인 것은? ①$x+3$ ②$a+2$ ③$a‒1$ ④$x+1$ ⑤$x‒1$,111.수학 과목 문제생성 데이터,validation
00043_60926,M3_1_02_00043_60926.png,M3,1,02,9102043,공통인수로 묶고 인수분해 공식을 이용하여 인수분해하기,선택형,2,0,기본,계산,변화와 관계,2,0,,다음 중 $ \\left(x^{2}-1\\right)^{2}+3\\left(1-x^{2}\\right) $ 의 인수가 아닌 것은?  ① $ x-2 $ ② $ x-1 $ ③ $ x $ ④ $ x+1 $ ⑤ $ x+2 $,111.수학 과목 문제생성 데이터,validation
00043_60975,M3_1_02_00043_60975.png,M3,1,02,9102045,공통 부분이 2개 있는 경우,단답형,1,0,기본,계산,변화와 관계,2,0,,다음 식을 인수분해하여라. $ (x+y)^{2}+9(x+y)(2 x-y)+20(2 x-y)^{2} $,111.수학 과목 문제생성 데이터,validation
00043_61017,M3_1_02_00043_61017.png,M3,1,02,9102045,공통 부분이 2개 있는 경우,단답형,2,0,기본,계산,변화와 관계,2,0,,다음 식을 인수분해하여라.(1) $ 9(x+y)^{2}-4(x-y)^{2} $ (2) $ (2 x+1)^{2}-(x-2)^{2} $ (3) $ (a+b+c)^{2}-(a-b-2)^{2} $,111.수학 과목 문제생성 데이터,validation
00043_61032,M3_1_02_00043_61032.png,M3,1,02,9102047,두 개 또는 세 개의 항을 묶어서 공통인수를 구하여 인수분해하기,단답형,1,0,기본,계산,변화와 관계,1,0,,다음 <보기> 중 $ x^{3}-x^{2}-x+1 $의 인수인 것을 모두 골라라. <보기> ㉠ $ x+1 $ ㉡ $ x^{2}+1 $ ㉢ $ x^{2}-2 x+1 $ ㉣ $ (x+1)(x-1) $ ㉤ $ (x+1)^{2} $,111.수학 과목 문제생성 데이터,validation
