id,name,semester,description,chapter,achievement,group_count,group_pos_x,group_pos_y
5783,유리수의 부호,중등-중1-1학기,"두 유리수 a,b에 대하여\n(1)$a\times b>0,a\div b>0$(a,b는 같은 부호)\n(2)$a\times b<0,a\div b<0$(a,b는 다른 부호)","{'id': '441', 'name': '수와연산 > 정수와유리수 > 정수와 유리수의 나눗셈'}","{'id': '36', 'name': '정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.'}",49,12,0.5384615384615384
5788,문자를 사용한 식 나타내기,중등-중1-1학기,1. 문자를 사용하면 수량 사이의 관계를 간단한 식으로 나타낼 수 있다.\n2. 문자를 사용하여 식 세우기\n  (1) 문제의 뜻을 파악하여 그에 맞는 규칙을 찾는다. \n  (2) 문자를 사용하여 (1)의 규칙에 맞도록 식을 세운다.,"{'id': '442', 'name': '문자와식 > 문자의 사용과 식의 계산 > 문자를 사용한 식'}","{'id': '87', 'name': '다양한 상황을 문자를 사용한 식으로 나타낼 수 있다.'}",50,12,0.5494505494505495
5808,"단항식과 수의 곱셈, 나눗셈",중등-중1-1학기,"(1) $(수)\times(단항식)$, $(단항식)\times(수)$ : 곱셈의 교환법칙과 결합법칙을 이용하여 수끼리 곱한 후 문자 앞에 쓴다.\n(2) $(단항식)\div(수)$ : 나누는 수의 역수를 곱하여 계산한다.","{'id': '444', 'name': '문자와식 > 문자의 사용과 식의 계산 > 일차식'}","{'id': '391', 'name': '일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다'}",51,12,0.5604395604395604
5809,"일차식과 수의 곱셈, 나눗셈",중등-중1-1학기,"(1) $(수)\times(일차식)$, $(일차식)\times(수)$ : 분배법칙을 이용하여 일차식의 각 항에 수를 곱하여 계산한다.\n(2) $(일차식)\div(수)$ : 분배법칙을 이용하여 일차식의 각 항에 나누는 수의 역수를 곱하여 계산한다.","{'id': '444', 'name': '문자와식 > 문자의 사용과 식의 계산 > 일차식'}","{'id': '391', 'name': '일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다'}",52,12,0.5714285714285714
5810,일차식의 덧셈과 뺄셈,중등-중1-1학기,1. 괄호가 있으면 분배법칙을 이용하여 괄호를 푼다.\n2. 동류항끼리 모아서 계산한다.,"{'id': '445', 'name': '문자와식 > 문자의 사용과 식의 계산 > 일차식과 계산'}","{'id': '391', 'name': '일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다'}",53,12,0.5824175824175825
6784,방정식,중등-중1-1학기,"(1) x에 대한 방정식:x의 값에 따라 참이 되기도 하고 거짓이 되기도 하는 등식을 x에 대한 방정식이라 하며, 이때 x를 미지수라 한다.\n(2) 방정식의 해(근):방정식을 참이 되게 하는 미지수의 값\n(3) 방정식을 푼다:방정식의 해(근) 을 구하는 것","{'id': '446', 'name': '문자와식 > 일차방정식 > 일차방정식의 해'}","{'id': '94', 'name': '방정식과 그 해의 의미를 알 수 있다.'}",54,12,0.5934065934065934
6785,항등식,중등-중1-1학기,"(1) 미지수 x에 어떤 수를 대입하여도 항상 참이 되는 등식을 x에 대한 항등식이라 한다.\n(2)$ax+b=cx+d$(a, b, c, d는 상수)가 x에 대한 항등식이 될 조건 : $a=c,b=d$","{'id': '446', 'name': '문자와식 > 일차방정식 > 일차방정식의 해'}","{'id': '94', 'name': '방정식과 그 해의 의미를 알 수 있다.'}",55,12,0.6043956043956044
6795,복잡한 일차방정식의 풀이,중등-중1-1학기,"(1) 계수가 소수 또는 분수이면 양변에 적당한 수를 곱하여 계수를 정수로 고친다.$\to\begin{cases}{계수 중에 소수가 있을 때\to 방정식의 양변에 10, 100, 1000, \cdot\cdot\cdot과 같은 10의 거듭제곱을 곱한다.} \\ {계수 중에 분수가 있을 때\to 방정식의 양변에 분모의 최소공배수를 곱한다.}\end{cases}$\n(2) 괄호가 있으면 괄호를 풀어 정리한다.\n(3) x를 포함하는 항은 좌변으로, 상수항은 우변으로 이항한다.\n(4) 양변을 정리하여 ax=b ($a\ne0$) 꼴로 나타낸다.\n(5) x의 계수 a로 양변을 나누어 해를 구한다.","{'id': '448', 'name': '문자와식 > 일차방정식 > 일차방정식의 풀이'}","{'id': '96', 'name': '일차방정식을 풀 수 있다.'}",56,12,0.6153846153846154
6800,좌표평면 위의 점의 위치,중등-중1-1학기,"1. 순서쌍:두 수나 문자의 순서를 정하여 짝을 지어 나타낸 것을 순서쌍이라 한다.\n2. 두 수직선이 점 O에서 서로 수직으로 만날 때\n (1) x축:가로의 수직선,  y축:세로의 수직선\n (2) 원점:두 좌표축이 만나는 점 O\n (3) 좌표평면:좌표축이 정해져 있는 평면\n3.좌표평면 위의 점의 좌표:좌표평면 위의 한 점 P에서 x축, y축에 각각 수선을 긋고 이 수선이 x축, y축과 만나는 점에 대응하는 수를 각각 a,b라고 할 때 순서쌍 (a,b)를 점 P의 좌표라 하고, 기호로 P(a,b)와 같이 나타낸다. 이때 a를 점 P의 x좌표, b를 점 P의 y좌표라 한다.","{'id': '449', 'name': '좌표평면과 그래프 > 좌표평면과 그래프 > 순서쌍과 좌표'}","{'id': '127', 'name': '순서쌍과 좌표를 이해한다.'}",57,12,0.6263736263736264
6801,사분면,중등-중1-1학기,"(1)좌표평면은 좌표축에 의하여 네 부분으로 나누어진다. 이때 각 부분을 제 1 사분면, 제 2 사분면, 제 3 사분면, 제 4 사분면이라 한다.\n(2)좌표축 위의 점은 어느 사분면에도 속하지 않는다.\n(3)각 사분면 위의 점의 x좌표, y좌표의 부호\n  1.제 1 사분면:$x>0,y>0$\n  2.제 2 사분면:$x<0,y>0$\n  3.제 3 사분면:$x<0,y<0$\n  4.제 4 사분면:$x>0,y<0$","{'id': '449', 'name': '좌표평면과 그래프 > 좌표평면과 그래프 > 순서쌍과 좌표'}","{'id': '127', 'name': '순서쌍과 좌표를 이해한다.'}",58,12,0.6373626373626373
6802,대칭인 점의 좌표 구하기,중등-중1-1학기,"점 (a,b)와\n(1)x축에 대하여 대칭인 점의 좌표 : y좌표의 부호만 바뀐다.\n(2)y축에 대하여 대칭인 점의 좌표 : x좌표의 부호만 바뀐다.\n(3)원점에 대하여 대칭인 점의 좌표 : x좌표, y좌표의 부호가 모두 바뀐다.","{'id': '449', 'name': '좌표평면과 그래프 > 좌표평면과 그래프 > 순서쌍과 좌표'}","{'id': '127', 'name': '순서쌍과 좌표를 이해한다.'}",59,12,0.6483516483516484
6825,그래프의 해석,중등-중1-1학기,"일상에서 나타나는 다양한 상황을 그래프로 나타낼 수 있고 반대로 그래프가 주어질 때, 그래프로부터 증가와 감소, 주기적 변화 등을 바르게 해석함으로써 다양한 상황을 이해하고 문제를 해결할 수 있다.","{'id': '450', 'name': '좌표평면과 그래프 > 좌표평면과 그래프 > 그래프의 해석'}","{'id': '128', 'name': '다양한 상황을 그래프로 나타내고, 주어진 그래프를 해석할 수 있다.'}",60,12,0.6593406593406593
6826,그래프가 지나는 점,중등-중1-1학기,"그래프가 점 (p,q)를 지난다.' 또는 '점 (p,q)가 그래프 위에 있다.' \n>>x와 y 사이의 관계식에 $x=p,y=q$를 대입하면 등식이 성립한다.","{'id': '451', 'name': '좌표평면과 그래프 > 정비례와 반비례 > 정비례'}","{'id': '129', 'name': '정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수있다.'}",61,12,0.6703296703296703
6827,정비례 관계의 그래프가 주어질 때 x와 y 사이의 관계식 구하기,중등-중1-1학기,(1)그래프가 원점을 지나는 직선이면 정비례 관계의 그래프이다. \n>>$y=ax(a\ne0)$로 놓는다.\n(2)$y=ax$에 원점이 아닌 직선 위의 한 점의 좌표를 대입하여 a의 값을 구한다.,"{'id': '451', 'name': '좌표평면과 그래프 > 정비례와 반비례 > 정비례'}","{'id': '129', 'name': '정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수있다.'}",62,12,0.6813186813186813
6828,반비례 관계의 그래프가 주어질 때 x와 y 사이의 관계식 구하기,중등-중1-1학기,(1)그래프가 좌표축에 가까워지면서 한없이 뻗어 나가는 한쌍의 매끄러운 곡선이면 반비례 관계의 그래프이다.\n>>$y=\frac{a}{x}(a\ne0)$로 놓는다.\n(2)곡선 위의 한 점의 좌표를 $y=\frac{a}{x}$에 대입하여 a의 값을 구한다.,"{'id': '452', 'name': '좌표평면과 그래프 > 정비례와 반비례 > 반비례'}","{'id': '129', 'name': '정비례, 반비례 관계를 이해하고, 그 관계를 표,식, 그래프로 나타낼 수있다.'}",63,12,0.6923076923076923
7665,양의 부호와 음의 부호,중등-중1-1학기,"어떤 기준에 대하여 서로 반대가 되는 성질을 갖는 양을 수로 나타낼 때, 기준이 되는 수를 0으로 두고 한쪽에는 양의 부호 +, 다른 한쪽에는 음의 부호 -를 붙여서 나타낼 수 있다.","{'id': '437', 'name': '수와연산 > 정수와유리수 > 정수와 유리수'}","{'id': '34', 'name': '양수와 음수, 정수와 유리수의 개념을 이해한다.'}",64,12,0.7032967032967034
7666,양수,중등-중1-1학기,"양수는 0보다 큰 수이고, 양의 부호 +를 붙인 수이다.","{'id': '437', 'name': '수와연산 > 정수와유리수 > 정수와 유리수'}","{'id': '34', 'name': '양수와 음수, 정수와 유리수의 개념을 이해한다.'}",65,12,0.7142857142857143
7667,음수,중등-중1-1학기,0보다 작은 수를 음수라 하고 음의 부호 -(마이너스)를 붙여서 나타낸다.,"{'id': '437', 'name': '수와연산 > 정수와유리수 > 정수와 유리수'}","{'id': '34', 'name': '양수와 음수, 정수와 유리수의 개념을 이해한다.'}",66,12,0.7252747252747253
8790,지수,중등-중1-1학기,지수는 거듭제곱에서 곱해진 수의 개수이다.,"{'id': '434', 'name': '수와연산 > 소인수분해 > 소인수분해'}","{'id': '32', 'name': '소인수분해의 뜻을 알고,자연수를 소인수분해 할 수 있다.'}",67,12,0.7362637362637363
8791,인수,중등-중1-1학기,"자연수 a가 자연수 b와 c의 곱으로 나타내어질 때, 즉 $a=b\times c$일 때, b,c를 a의 인수라 한다.","{'id': '434', 'name': '수와연산 > 소인수분해 > 소인수분해'}","{'id': '32', 'name': '소인수분해의 뜻을 알고,자연수를 소인수분해 할 수 있다.'}",68,12,0.7472527472527473
8830,나눗셈 기호의 생략,중등-중1-1학기,나눗셈 기호 $\div$를 생략하고 분수의 꼴로 나타내거나 나눗셈을 역수의 곱셈으로 바꾼 후 곱셈 기호를 생략한다.,"{'id': '442', 'name': '문자와식 > 문자의 사용과 식의 계산 > 문자를 사용한 식'}","{'id': '87', 'name': '다양한 상황을 문자를 사용한 식으로 나타낼 수 있다.'}",69,12,0.7582417582417582
8831,식의 값을 구하는 방법,중등-중1-1학기,(1) 문자에 수를 대입할 때에는 생략된 곱셈 기호를 다시 쓴다.\n(2) 문자에 음수를 대입할 때에는 반드시 괄호를 사용한다.\n(3) 문자에 분수를 대입할 때에는 생략된 나눗셈 기호를 다시 쓴다.,"{'id': '443', 'name': '문자와식 > 문자의 사용과 식의 계산 > 식의 값'}","{'id': '390', 'name': '식의 값을 구할 수 있다'}",70,12,0.7692307692307693
9159,상수항,중등-중1-1학기,상수항은 수로만 이루어진 항이다.,"{'id': '444', 'name': '문자와식 > 문자의 사용과 식의 계산 > 일차식'}","{'id': '391', 'name': '일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다'}",71,12,0.7802197802197802
9160,계수,중등-중1-1학기,계수는 수와 문자의 곱으로 이루어진 항에서 문자에 곱해진 수이다.,"{'id': '444', 'name': '문자와식 > 문자의 사용과 식의 계산 > 일차식'}","{'id': '391', 'name': '일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다'}",72,12,0.7912087912087912
9161,다항식,중등-중1-1학기,"$3x-2y+5$는 세 개의 항 3x, 2y, 5의 합으로 이루어진 식이다. 이와 같이 하나의 항이나 여러 개의 항의 합으로 이루어진 식을 다항식이라 한다.","{'id': '444', 'name': '문자와식 > 문자의 사용과 식의 계산 > 일차식'}","{'id': '391', 'name': '일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다'}",73,12,0.8021978021978022
9162,단항식,중등-중1-1학기,단항식은 다항식 중에서 한 개의 항으로만 이루어진 식이다.,"{'id': '444', 'name': '문자와식 > 문자의 사용과 식의 계산 > 일차식'}","{'id': '391', 'name': '일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다'}",74,12,0.8131868131868132
9164,다항식의 차수,중등-중1-1학기,"어떤 항에서 문자가 곱해진 개수를 그 문자에 대한 항의 차수라 하고, 다항식에서 차수가 가장 큰 항의 차수를 그 다항식의 차수라 한다.","{'id': '444', 'name': '문자와식 > 문자의 사용과 식의 계산 > 일차식'}","{'id': '391', 'name': '일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다'}",75,12,0.8241758241758241
9165,일차식,중등-중1-1학기,일차식은 차수가 1인 다항식이다.,"{'id': '444', 'name': '문자와식 > 문자의 사용과 식의 계산 > 일차식'}","{'id': '391', 'name': '일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다'}",76,12,0.8351648351648352
9166,일차방정식,중등-중1-1학기,"방정식의 우변에 있는 모든 항을 좌변으로 이항하여 정리한 식이 (x에 대한 일차식)=0, 즉 ax+b=0 ($a\ne0$) 꼴로 나타나는 방정식을 x에 대한 일차방정식이라 한다.","{'id': '448', 'name': '문자와식 > 일차방정식 > 일차방정식의 풀이'}","{'id': '96', 'name': '일차방정식을 풀 수 있다.'}",77,12,0.8461538461538461
9167,일차방정식의 활용-자릿수에 대한 문제,중등-중1-1학기,"자릿수에 대한 문제\n1.십의 자리의 숫자가 a, 일의 자리의 숫자가 b인 두 자리의 자연수  $10a+b$\n2.백의 자리의 숫자가 a, 십의 자리의 숫자가 b, 일의 자리의 숫자가 c인 세 자리의 자연수   $100a+10b+c$","{'id': '448', 'name': '문자와식 > 일차방정식 > 일차방정식의 풀이'}","{'id': '97', 'name': '일차방정식을 활용하여 문제를 해결할 수 있다.'}",78,12,0.8571428571428571
9168,일차방정식의 활용-증가와 감소에 대한 문제,중등-중1-1학기,"증가와 감소에 대한 문제\n$a$%=$\frac{a}{100}$이고 부호를 가진 수에서 증가는 + 부호를, 감소는 - 부호를 사용하여 나타내므로 다음을 이용하여 방정식을 세운다.\n1.x가 a% 증가할 때\n증가량:$x\times\frac{a}{100}$\n증가한 후의 전체의 양:$x+\frac{a}{100}x$\n2.x가 b% 감소할 때\n감소량:$x\times\frac{b}{100}$\n감소한 후의 전체의 양:$x-\frac{b}{100}x$\n","{'id': '448', 'name': '문자와식 > 일차방정식 > 일차방정식의 풀이'}","{'id': '97', 'name': '일차방정식을 활용하여 문제를 해결할 수 있다.'}",79,12,0.8681318681318682
9169,"일차방정식의 활용-원가,정가에 대한 문제",중등-중1-1학기,"원가, 정가에 대한 문제\n1. (정가)=(원가)+(이익)\n2. (이익)=(판매 가격)-(원가)\n3. (판매 가격)=(정가)-(할인 금액)","{'id': '448', 'name': '문자와식 > 일차방정식 > 일차방정식의 풀이'}","{'id': '97', 'name': '일차방정식을 활용하여 문제를 해결할 수 있다.'}",80,12,0.8791208791208791
9170,일차방정식의 활용-일에 대한 문제,중등-중1-1학기,일에 대한 문제\n전체 일의 양을 1로 놓고 각자 단위 시간 동안 할 수 있는 일의 양을 구한 다음 조건에 맞게 식을 세운다.,"{'id': '448', 'name': '문자와식 > 일차방정식 > 일차방정식의 풀이'}","{'id': '97', 'name': '일차방정식을 활용하여 문제를 해결할 수 있다.'}",81,12,0.8901098901098901
9171,"일차방정식의 활용-거리, 속력, 시간에 대한 문제",중등-중1-1학기,(1) $(거리)=(속력)\times (시간)$\n(2) $(속력)=\frac{(거리)}{(시간)}$\n(3) $(시간)=\frac{(거리)}{(속력)}$,"{'id': '448', 'name': '문자와식 > 일차방정식 > 일차방정식의 풀이'}","{'id': '97', 'name': '일차방정식을 활용하여 문제를 해결할 수 있다.'}",82,12,0.9010989010989011
9172,일차방정식의 활용-소금물의 농도에 대한 문제,중등-중1-1학기,(1) $(소금물의 농도)=\frac{(소금의 양)}{(소금물의 양)}\times 100$(%)\n(2) $(소금의 양)=\frac{(소금물의 농도)}{100}\times (소금물의 양)$,"{'id': '448', 'name': '문자와식 > 일차방정식 > 일차방정식의 풀이'}","{'id': '97', 'name': '일차방정식을 활용하여 문제를 해결할 수 있다.'}",83,12,0.9120879120879121
9181,변수,중등-중1-1학기,"x, y와 같이 여러가지로 변하는 값을 나타내는 문자를 변수라 한다.","{'id': '450', 'name': '좌표평면과 그래프 > 좌표평면과 그래프 > 그래프의 해석'}","{'id': '128', 'name': '다양한 상황을 그래프로 나타내고, 주어진 그래프를 해석할 수 있다.'}",84,12,0.9230769230769231
9184,정비례 관계의 식,중등-중1-1학기,(1) y가 x에 정비례하면 y=ax ($a\ne0$)가 성립한다.\n(2) x와 y 사이에 y=ax ($a\ne0$)가 성립하면 y는 x에 정비례한다.,"{'id': '451', 'name': '좌표평면과 그래프 > 정비례와 반비례 > 정비례'}","{'id': '129', 'name': '정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수 있다.'}",85,12,0.9340659340659341
9185,정비례의 성질,중등-중1-1학기,"y가 x에 정비례할 때, x의 값에 대한 y의 값의 비 $\frac{y}{x}(xe0)$의 값은 항상 a로 일정하다.","{'id': '451', 'name': '좌표평면과 그래프 > 정비례와 반비례 > 정비례'}","{'id': '129', 'name': '정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수있다.'}",86,12,0.945054945054945
9186,반비례 관계의 식,중등-중1-1학기,(1) y가 x에 반비례하면 $y=\frac{a}{x} (a\ne0)$가 성립한다.\n(2) x와 y 사이에 $y=\frac{a}{x} (a\ne0)$가 성립하면 y는 x에 반비례한다.,"{'id': '452', 'name': '좌표평면과 그래프 > 정비례와 반비례 > 반비례'}","{'id': '129', 'name': '정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수있다.'}",87,12,0.9560439560439561
9187,반비례의 성질,중등-중1-1학기,"y가 x에 반비례할 때, x와 y의 값은 항상 a로 일정하다.","{'id': '452', 'name': '좌표평면과 그래프 > 정비례와 반비례 > 반비례'}","{'id': '129', 'name': '정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수있다.'}",88,12,0.967032967032967
9190,정비례 관계 y=ax($a\ne0$)의 그래프 그리기(2),중등-중1-1학기,정비례 관계 $y=ax(a\ne0)$의 그래프는 원점을 지나는 직선이므로 원점 O와 그래프가 지나는 다른 한 점을 찾아 직선으로 연결한다.,"{'id': '451', 'name': '좌표평면과 그래프 > 정비례와 반비례 > 정비례'}","{'id': '129', 'name': '정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수있다.'}",89,12,0.978021978021978
9192,반비례 관계 $y=\frac{a}{x}(a\ne0)$의 그래프 그리기,중등-중1-1학기,"반비례 관계 $y=\frac{a}{x}(a\ne0)$의 그래프는 좌표축에 가까워지면서 한없이 뻗어 나가는 항 쌍의 매끄러운 곡선이므로 이 곡선이 지나는 몇 개의 점을 찾아 매끄러운 곡선으로 연결한다. 이때 x축, y축과 닿지 않도록 그린다.","{'id': '452', 'name': '좌표평면과 그래프 > 정비례와 반비례 > 반비례'}","{'id': '129', 'name': '정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수있다.'}",90,12,0.989010989010989
3288,구의 겉넓이,중등-중1-2학기,반지름의 길이가 r인 구의 겉넓이를 S라 하면 $S=4\pi r^2$,"{'id': '472', 'name': '평면도형과 입체도형 > 입체도형의 성질 > 구의 겉넓이와 부피'}","{'id': '200', 'name': '입체도형의 걸넓이와 부피를 구할 수 있다.'}",0,13,0.0
3289,변량,중등-중1-2학기,자료를 수량으로 나타낸 것,"{'id': '473', 'name': '통계 > 자료의 정리와 해석 > 줄기와 잎그림'}","{'id': '301', 'name': '자료를 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형으로 나타내고 해석할 수 있다.'}",1,13,0.008695652173913044
3291,히스토그램을 그리는 순서,중등-중1-2학기,"1. 가로축에 각 계급의 양 끝값을 차례로 써넣는다.\n2. 세로축에 도수를 써넣는다.\n3. 계급의 크기를 가로로, 그 계급에 속하는 도수를 세로로 하는 직사각형을 차례로 그린다.","{'id': '475', 'name': '통계 > 자료의 정리와 해석 > 히스토그램과 도수분표다각형'}","{'id': '301', 'name': '자료를 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형으로 나타내고 해석할 수 있다.'}",2,13,0.017391304347826087
3823,공학적 도구의 이용,중등-중1-2학기,자료를 정리하여 표와 그래프로 나타낼 때 공학적 도구를 이용하면 편리하다.,"{'id': '477', 'name': '통계 > 자료의 정리와 해석 > 실생활 자료의 정리와 해석'}","{'id': '303', 'name': '공학적 도구를 이용하여 실생활과 관련된 자료를 수집하고 표나 그래프로 정리하고 해석할 수 있다.'}",3,13,0.02608695652173913
7248,평면도형,중등-중1-2학기,"삼각형이나 사각형, 원과 같이 한 평면 위에 있는 도형","{'id': '453', 'name': '기본도형 > 기본도형 > 점, 선, 면'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",4,13,0.034782608695652174
7264,두 평면 사이의 거리,중등-중1-2학기,"평행한 두 평면 P,Q의 한 평면 위의 점에서 다른 평면에 그은 수선의 길이를 평행한 두 평면 P, Q 사이의 거리라 한다. 이때 평행한 두 평면 사이의 거리는 일정하다. 즉, $P\parallel Q\to\overline{AB}=\overline{CD}$","{'id': '455', 'name': '기본도형 > 기본도형 > 점, 직선, 평면의 위치관계'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",5,13,0.043478260869565216
7862,각뿔의 부피,중등-중1-2학기,"각뿔의 밑넓이를 S, 높이를 h, 부피를 V라 하면\n$(각뿔의 부피)=\frac{1}{3}\times(각기둥의 부피)=\frac{1}{3}\times(밑넓이)\times(높이)$\n$V=\frac{1}{3}Sh$","{'id': '471', 'name': '평면도형과 입체도형 > 입체도형의 성질 > 뿔의 부피'}","{'id': '200', 'name': '입체도형의 걸넓이와 부피를 구할 수 있다.'}",6,13,0.05217391304347826
7863,원뿔의 부피,중등-중1-2학기,"밑면인 원의 반지름의 길이가 r이고 높이가 h인 원뿔의 밑넓이를 S, 부피를 V라 하면\n$(원뿔의 부피)=\frac{1}{3}\times(원기둥의 부피)=\frac{1}{3}\times(밑넓이)\times(높이)$\n$V=\frac{1}{3}Sh=\frac{1}{3}\pi r^2h$","{'id': '471', 'name': '평면도형과 입체도형 > 입체도형의 성질 > 뿔의 부피'}","{'id': '200', 'name': '입체도형의 걸넓이와 부피를 구할 수 있다.'}",7,13,0.06086956521739131
7866,구의 부피,중등-중1-2학기,반지름의 길이가 r인 구의 부피를 V라 하면 $V=\frac{4}{3}\pi r^3$,"{'id': '472', 'name': '평면도형과 입체도형 > 입체도형의 성질 > 구의 겉넓이와 부피'}","{'id': '200', 'name': '입체도형의 걸넓이와 부피를 구할 수 있다.'}",8,13,0.06956521739130435
7867,줄기와 잎 그림,중등-중1-2학기,줄기와 잎을 이용하여 자료를 나타낸 그림,"{'id': '473', 'name': '통계 > 자료의 정리와 해석 > 줄기와 잎그림'}","{'id': '301', 'name': '자료를 줄기와 잎 그림,도수분포표, 히스토그램,도수분포다각형으로 나타내고 해석할 수 있다.'}",9,13,0.0782608695652174
8868,"점, 선, 면",중등-중1-2학기,"(1) 점, 선, 면을 도형의 기본 요소라 한다.\n(2) 점이 연속적으로 움직이면 선이 되고, 선이 연속적으로 움직이면 면이 된다.","{'id': '453', 'name': '기본도형 > 기본도형 > 점, 선, 면'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",10,13,0.08695652173913043
8871,교점,중등-중1-2학기,선과 선 또는 선과 면이 만나서 생기는 점,"{'id': '453', 'name': '기본도형 > 기본도형 > 점, 선, 면'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",11,13,0.09565217391304348
8872,교선,중등-중1-2학기,"면과 면이 만나서 생기는 선이며, 교선은 직선이 될 수도 있고 곡선이 될  수도 있다.","{'id': '453', 'name': '기본도형 > 기본도형 > 점, 선, 면'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",12,13,0.10434782608695652
8873,직선의 결정조건,중등-중1-2학기,"1. 점이 움직인 자리가 선이므로 직선은 무수히 많은 점이 모여서 된 것이다.\n2. 한 점을 지나는 직선은 무수히 많다.\n3. 서로 다른 두 점을 지나는 직선은 오직 하나뿐이다. 즉, 서로 다른 두 점은 하나의 직선을 결정한다.","{'id': '453', 'name': '기본도형 > 기본도형 > 점, 선, 면'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",13,13,0.11304347826086956
8875,반직선,중등-중1-2학기,"반직선 AB$(\overrightarrow{AB})$:직선 AB 위의 한 점 A에서 시작하여 점 B의 방향으로 한없이 뻗어 나가는 직선의 일부분을 반직선 AB라 하고, 기호로 $\overrightarrow{AB}$와 같이 나타낸다.","{'id': '453', 'name': '기본도형 > 기본도형 > 점, 선, 면'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",14,13,0.12173913043478261
8876,선분,중등-중1-2학기,"선분AB$(\overline{AB})$:직선 AB에서 두 점 A, B를 포함하여 점 A에서 점 B까지의 부분을 선분 AB라 하고, 기호로 $\overline{AB}(=\overline{BA})$와 같이 나타낸다.","{'id': '453', 'name': '기본도형 > 기본도형 > 점, 선, 면'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",15,13,0.13043478260869565
8877,두 점 사이의 거리,중등-중1-2학기,"두 점 A, B 사이의 거리 : 두 점 A, B를 양 끝점으로 하는 무수히 많은 선 중에서 길이가 가장 짧은 선은 선분 AB이다. 이때 선분 AB의 길이를 두 점 A, B 사이의 거리라 한다.","{'id': '453', 'name': '기본도형 > 기본도형 > 점, 선, 면'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",16,13,0.1391304347826087
8878,선분의 중점,중등-중1-2학기,선분 AB 위에 있는 점으로 선분 AB의 길이를 이등분하는 점을 M을 선분 AB의 중점이라 한다.,"{'id': '453', 'name': '기본도형 > 기본도형 > 점, 선, 면'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",17,13,0.14782608695652175
8879,각,중등-중1-2학기,"(1) 각: 한 점 O에서 시작하는 두 반직선 OA, OB로 이루어진 도형\n(2) 각의 기호:$\angle AOB,\angle BOA,\angle O,\angle a$와 같이 나타낸다.\n(3) 각의 크기:$\angle AOB$에서 꼭짓점 O를 중심으로 $\overrightarrow{OA}$와 $\overrightarrow{OB}$까지 회전한 양","{'id': '454', 'name': '기본도형 > 기본도형 > 각의 성질'}","{'id': '167', 'name': '점, 선, 면, 각을 이해하고, 점, 직선, 평면의 위치 관계를 설명할 수 있다.'}",18,13,0.1565217391304348
